aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.1978,0.1675,1.8430,-16.9678,-53.4668,81.2988,15.3320,-26.3916,1.1719
0.1993,0.3759,1.7133,-13.2446,-45.6543,80.3223,15.3320,-26.3916,1.1719
0.2673,0.4191,1.7334,-7.4463,-31.6772,71.7773,13.9404,-28.0151,1.6357
0.2643,0.4962,1.8271,-3.7231,-24.2310,67.6880,13.9404,-28.0151,1.6357
0.2765,0.4998,1.8154,-2.2583,-16.2964,63.1714,13.9404,-28.0151,1.6357
0.2938,0.4756,1.7074,-0.9766,-8.1177,58.4106,13.9404,-28.0151,1.6357
0.3121,0.4766,1.5334,1.3428,3.2349,51.0254,13.9404,-28.0151,1.6357
0.3248,0.3041,1.2631,7.1411,6.0425,48.7671,13.7939,-29.1382,1.3306
0.3374,0.2863,1.1379,6.5918,7.9346,47.9736,13.7939,-29.1382,1.3306
0.3353,0.2964,1.0480,4.3945,8.3618,47.7905,13.7939,-29.1382,1.3306
0.3430,0.3636,1.0400,3.2349,6.9580,47.4243,13.7939,-29.1382,1.3306
0.3448,0.3977,1.0522,5.1270,6.1646,47.2412,13.6719,-29.9683,1.2329
0.3477,0.4548,1.0518,8.1177,6.0425,45.8984,13.6719,-29.9683,1.2329
0.3461,0.5421,1.0162,10.2539,6.3477,44.3726,13.6719,-29.9683,1.2329
0.3536,0.5709,1.0082,13.3057,6.4087,42.4805,13.6719,-29.9683,1.2329
0.3563,0.5809,0.9939,15.3809,6.8970,39.8560,13.6719,-29.9683,1.2329
0.3523,0.5830,0.9772,9.7046,8.7891,33.4473,14.1846,-29.4067,0.6958
0.3481,0.5997,0.9510,5.2490,9.7656,30.2124,14.1846,-29.4067,0.6958
0.3436,0.6038,0.9242,2.3804,10.9253,27.0996,14.1846,-29.4067,0.6958
0.3325,0.6012,0.8822,1.7700,11.5356,20.9961,14.1846,-29.4067,0.6958
0.3364,0.5410,0.8103,0.8545,11.1084,17.8223,14.1846,-29.4067,0.6958
0.3396,0.5125,0.7729,-0.6104,10.4980,15.0146,13.7695,-30.2246,0.8179
0.3387,0.5000,0.7299,-0.1831,9.5215,13.2446,13.7695,-30.2246,0.8179
0.3303,0.4926,0.6898,3.4180,5.6152,10.3149,13.7695,-30.2246,0.8179
0.3246,0.4340,0.6476,4.8218,3.1128,9.0332,13.7695,-30.2246,0.8179
0.3267,0.4205,0.6357,5.0049,0.6714,8.1787,14.3433,-30.1636,0.5371
0.3263,0.4332,0.6370,3.6621,-1.2817,6.8970,14.3433,-30.1636,0.5371
0.3242,0.4961,0.6677,-1.4038,-4.4556,5.6763,14.3433,-30.1636,0.5371
0.3188,0.5316,0.6805,-1.9531,-6.2256,3.9673,14.3433,-30.1636,0.5371
0.3103,0.5735,0.6893,-0.9766,-7.7515,1.8921,14.3433,-30.1636,0.5371
0.3002,0.5956,0.6973,-2.6245,-9.8877,-3.1738,13.7573,-29.4678,1.7212
0.2814,0.5884,0.7046,-4.2725,-10.4370,-5.7983,13.7573,-29.4678,1.7212
0.2771,0.5917,0.6914,-5.9204,-11.2915,-8.6670,13.7573,-29.4678,1.7212
0.2711,0.5800,0.6600,-5.5542,-11.9629,-14.4653,13.7573,-29.4678,1.7212
0.2546,0.5017,0.5718,-3.5400,-14.1602,-16.9678,13.4888,-29.4678,0.2563
0.2418,0.4928,0.5067,-3.6011,-15.9302,-19.0430,13.4888,-29.4678,0.2563
0.2222,0.4851,0.4603,-6.2256,-21.3013,-22.4609,13.4888,-29.4678,0.2563
0.1979,0.4539,0.3790,-8.6060,-24.3530,-24.4751,13.4888,-29.4678,0.2563
0.1846,0.4116,0.3534,-10.2539,-27.8931,-26.2451,13.4888,-29.4678,0.2563
0.1801,0.3658,0.3193,-9.2163,-36.5601,-27.2827,13.3423,-29.4678,1.0010
0.1592,0.3464,0.2957,-9.4604,-41.7480,-26.9775,13.3423,-29.4678,1.0010
0.1375,0.3622,0.3042,-11.5967,-46.8140,-27.0386,13.3423,-29.4678,1.0010
0.1206,0.3691,0.3311,-12.8174,-56.8848,-27.6489,13.3423,-29.4678,1.0010
0.0813,0.3564,0.4447,-13.8550,-61.8286,-27.8320,12.1338,-29.4556,0.9399
0.0590,0.3531,0.5378,-14.8926,-66.2842,-28.0762,12.1338,-29.4556,0.9399
0.0543,0.3384,0.6450,-17.7612,-72.0215,-28.5645,12.1338,-29.4556,0.9399
0.0275,0.3546,0.8081,-15.7471,-73.7915,-28.3813,12.1338,-29.4556,0.9399
0.0135,0.3651,0.8636,-13.1226,-75.2563,-28.6865,12.1338,-29.4556,0.9399
0.0067,0.3542,0.9139,-11.2305,-76.5991,-31.0059,12.0605,-30.4688,-1.7700
0.0276,0.2671,1.0483,-11.7798,-76.5991,-32.0435,12.0605,-30.4688,-1.7700
0.0249,0.2086,1.0928,-10.3760,-76.1719,-32.5317,12.0605,-30.4688,-1.7700
0.0256,0.1678,1.1376,-6.8359,-75.0732,-30.8838,12.0605,-30.4688,-1.7700
0.0305,0.1471,1.2332,-5.7373,-74.4629,-29.8462,11.6943,-31.5674,-5.0537
0.0365,0.1338,1.2731,-5.2490,-73.1812,-29.4189,11.6943,-31.5674,-5.0537
0.0387,0.1179,1.3254,-1.2817,-70.6177,-28.1982,11.6943,-31.5674,-5.0537
0.0220,0.0768,1.4242,0.8545,-68.3594,-27.5269,11.6943,-31.5674,-5.0537

-0.0647,0.0752,1.7266,-5.4932,-43.3350,30.8838,4.4678,-27.6978,-8.8135
-0.0603,0.1367,1.9399,-13.1226,-38.3301,31.7383,4.4678,-27.6978,-8.8135
-0.0723,0.2281,2.1621,-30.0293,-20.9351,30.0903,3.0396,-28.2959,-8.1909
-0.0585,0.4655,2.5774,-31.6162,-8.6060,28.3813,3.0396,-28.2959,-8.1909
-0.0751,0.5486,2.6757,-26.7334,4.8828,25.0854,3.0396,-28.2959,-8.1909
-0.0824,0.6139,2.7028,-16.2964,35.8276,16.1743,3.0396,-28.2959,-8.1909
-0.0620,0.7789,2.6406,-10.3760,51.1475,10.9253,3.9917,-28.8208,-8.0688
-0.0718,0.8344,2.5444,-4.0894,66.1621,4.6997,3.9917,-28.8208,-8.0688
-0.0745,0.8790,2.4188,-2.1362,96.8018,-9.7656,3.9917,-28.8208,-8.0688
-0.0892,0.8939,2.0948,0.6104,106.3232,-17.6392,3.9917,-28.8208,-8.0688
-0.0906,0.8818,1.9480,4.7607,115.7837,-25.3906,3.9917,-28.8208,-8.0688
-0.0936,0.8499,1.8026,12.1460,138.9160,-38.9404,7.5562,-28.0884,-6.6650
-0.1079,0.7784,1.4749,19.8364,135.4980,-44.6167,7.5562,-28.0884,-6.6650
-0.1151,0.7773,1.2968,20.3247,139.4653,-49.7437,7.5562,-28.0884,-6.6650
-0.1460,0.7842,1.1263,23.3765,142.5171,-60.3638,7.5562,-28.0884,-6.6650
-0.1836,0.7003,0.9324,23.0713,142.1509,-66.9556,11.5234,-26.1841,-4.9805
-0.2062,0.6021,0.8646,21.4233,141.7236,-73.2422,11.5234,-26.1841,-4.9805
-0.2008,0.4453,0.7617,10.4370,141.5405,-83.3740,11.5234,-26.1841,-4.9805
-0.1625,0.2440,0.5013,5.2490,139.0381,-85.9375,11.5234,-26.1841,-4.9805
-0.1377,0.1868,0.4386,2.8687,134.6436,-86.9751,11.5234,-26.1841,-4.9805
-0.1149,0.1427,0.4198,6.4697,123.9624,-86.8530,13.9160,-24.1577,-2.3437
-0.0608,0.0494,0.3995,8.3618,119.8730,-86.1816,13.9160,-24.1577,-2.3437
-0.0420,0.0198,0.3483,8.4229,116.4551,-85.2661,13.9160,-24.1577,-2.3437
-0.0226,-0.0123,0.2804,8.4839,113.0981,-83.3740,13.9160,-24.1577,-2.3437
0.0156,-0.0897,0.1227,9.3384,104.4312,-81.9092,16.6016,-22.6318,-1.8921
0.0583,-0.1257,0.0479,11.6577,98.5107,-79.8950,16.6016,-22.6318,-1.8921
0.1089,-0.1498,-0.0154,12.3901,84.8999,-74.5850,16.6016,-22.6318,-1.8921
0.1298,-0.1334,-0.0687,10.7422,77.1484,-71.8994,16.6016,-22.6318,-1.8921
0.1366,-0.1299,-0.0933,12.3901,69.3970,-69.5801,16.6016,-22.6318,-1.8921
0.1434,-0.1406,-0.1315,14.0381,53.1616,-66.5283,18.7622,-20.9473,-2.0142
0.2048,-0.2046,-0.2157,9.3384,45.2881,-65.1245,18.7622,-20.9473,-2.0142
0.2504,-0.2170,-0.2633,0.7324,37.2314,-63.5986,18.7622,-20.9473,-2.0142
0.2611,-0.2018,-0.2888,-12.3901,18.2495,-58.8379,18.7622,-20.9473,-2.0142
0.2600,-0.1461,-0.2533,-15.3809,7.9956,-57.3730,20.1904,-20.3491,-0.6348
0.2665,-0.1477,-0.2067,-15.9912,-1.7090,-56.4575,20.1904,-20.3491,-0.6348
0.2773,-0.1663,-0.1772,-12.8174,-18.7378,-54.6875,20.1904,-20.3491,-0.6348
0.2733,-0.2015,-0.2332,-14.5264,-26.4893,-54.0161,20.1904,-20.3491,-0.6348
0.2599,-0.2006,-0.2628,-19.1650,-34.6680,-53.4058,19.1162,-19.5679,-2.5513
0.2628,-0.1749,-0.2782,-32.1655,-52.9785,-53.5278,19.1162,-19.5679,-2.5513
0.1899,-0.2125,-0.1472,-31.7993,-63.5376,-54.3823,19.1162,-19.5679,-2.5513
0.1835,-0.2957,0.0078,-31.0059,-73.4253,-55.4199,19.1162,-19.5679,-2.5513
0.1635,-0.4719,0.1837,-23.1934,-87.4023,-53.9551,19.1162,-19.5679,-2.5513
0.1678,-0.7970,0.4714,-23.7427,-91.5527,-49.5605,17.1753,-19.7876,-2.1362
0.1450,-0.9302,0.6062,-19.0430,-95.3979,-42.5415,17.1753,-19.7876,-2.1362
0.1267,-1.0277,0.7467,-21.2402,-100.3418,-23.6816,17.1753,-19.7876,-2.1362
0.1666,-1.0948,1.0833,-32.5317,-100.5249,-13.4277,17.1753,-19.7876,-2.1362
0.1162,-1.1929,1.2659,-22.8271,-99.6094,-2.7466,15.5273,-20.5688,-0.9399
0.0812,-1.2181,1.4524,-16.2354,-92.0410,22.9492,15.5273,-20.5688,-0.9399
0.0519,-1.2050,1.6743,-5.2490,-87.2192,36.4380,15.5273,-20.5688,-0.9399
0.0350,-1.1361,1.7842,3.6011,-81.4819,49.8047,15.5273,-20.5688,-0.9399
0.0173,-0.9889,1.7542,2.6245,-66.6504,72.3267,15.5273,-20.5688,-0.9399
0.0594,-0.6671,1.6923,-2.2583,-59.2651,80.6274,14.0747,-22.1436,-2.0996
0.0482,-0.4834,1.7633,-5.6152,-52.5513,87.1582,14.0747,-22.1436,-2.0996
0.0480,-0.3058,1.8013,-6.5918,-38.7573,93.7500,14.0747,-22.1436,-2.0996
0.0934,0.0032,1.7758,-6.4697,-31.7993,94.2383,14.0747,-22.1436,-2.0996
0.1299,0.0872,1.7773,-3.6011,-25.4517,93.1396,13.9404,-23.5474,-2.0142
0.1455,0.1658,1.7231,2.9297,-19.9585,91.3696,13.9404,-23.5474,-2.0142
0.1942,0.2412,1.6544,14.5264,-10.5591,86.7310,13.9404,-23.5474,-2.0142
0.2635,0.3518,1.4409,20.2637,-7.0190,83.8623,13.9404,-23.5474,-2.0142
0.2794,0.4244,1.3511,21.1792,-4.2725,80.5664,13.9404,-23.5474,-2.0142
0.2893,0.5184,1.2902,2.6855,-1.6479,71.2891,13.4521,-23.1567,-4.1748
0.3434,0.6736,1.2596,9.8877,-0.1831,65.2466,13.4521,-23.1567,-4.1748
0.3510,0.7474,1.2393,5.6763,1.6479,58.4106,13.4521,-23.1567,-4.1748
0.3667,0.8035,1.2061,2.1362,5.4321,43.2129,13.4521,-23.1567,-4.1748
0.3829,0.8890,1.0947,3.6621,6.6528,35.1563,12.7930,-22.9004,-3.8696
0.3887,0.9020,1.0259,6.5308,7.5073,26.6724,12.7930,-22.9004,-3.8696
0.3822,0.8740,0.9559,8.7891,8.2397,18.0054,12.7930,-22.9004,-3.8696
0.3568,0.8361,0.8820,2.5635,9.5215,0.6104,12.7930,-22.9004,-3.8696
0.3269,0.7109,0.6630,-3.7231,10.0708,-6.9580,12.7930,-22.9004,-3.8696
0.2911,0.6455,0.5125,-9.1553,8.9111,-14.2822,13.1836,-23.2178,-3.6865
0.2393,0.5972,0.4016,-17.2729,1.3428,-27.1606,13.1836,-23.2178,-3.6865
0.2576,0.4047,0.1844,-24.5361,-2.3193,-33.3252,13.1836,-23.2178,-3.6865
0.2108,0.2903,0.0676,-26.3672,-7.8735,-37.5366,13.1836,-23.2178,-3.6865
0.1487,0.1882,-0.0032,-23.9868,-25.6348,-41.7480,13.1836,-23.2178,-3.6865
0.1049,-0.0250,-0.0377,-25.9399,-34.4238,-42.6025,13.8184,-24.0356,-3.9551
0.0701,-0.1151,-0.0327,-28.4424,-42.9077,-41.9922,13.8184,-24.0356,-3.9551
-0.0020,-0.1854,0.0376,-40.4663,-59.8755,-37.5977,13.8184,-24.0356,-3.9551
0.0007,-0.3074,0.1023,-42.7856,-67.1387,-33.8745,13.8184,-24.0356,-3.9551
-0.0566,-0.3829,0.1079,-36.0107,-74.8291,-29.1748,13.1714,-24.8291,-5.3955
-0.0796,-0.4020,0.2028,-37.5977,-90.2100,-17.3950,13.1714,-24.8291,-5.3955
-0.1278,-0.4712,0.4091,-37.2314,-97.7783,-9.5215,13.1714,-24.8291,-5.3955
-0.1349,-0.4236,0.5957,-38.0249,-104.4312,-2.0752,13.1714,-24.8291,-5.3955
-0.1215,-0.3374,0.7928,-34.1797,-112.1216,11.5967,13.1714,-24.8291,-5.3955
-0.1417,-0.1184,1.1796,-26.1230,-113.8306,17.4561,11.4624,-25.8179,-9.2285
-0.1342,-0.0095,1.3147,-19.7144,-112.9761,21.6675,11.4624,-25.8179,-9.2285
-0.1466,0.1205,1.3827,-17.9443,-106.9946,25.0244,11.4624,-25.8179,-9.2285
-0.1460,0.5443,1.6725,-20.6299,-103.3936,22.3999,11.4624,-25.8179,-9.2285
-0.1403,0.6329,1.8947,-23.4985,-97.8394,15.7471,6.4087,-24.8657,-10.5591
-0.1091,0.5591,2.0956,-18.0054,-80.8716,-0.4272,6.4087,-24.8657,-10.5591
0.0071,0.2780,2.3718,-12.8784,-70.1904,-5.0049,6.4087,-24.8657,-10.5591
0.0385,0.1355,2.4174,-8.2397,-57.6782,-8.4229,6.4087,-24.8657,-10.5591
0.0641,0.0031,2.3630,-7.9956,-30.4565,-11.2305,6.4087,-27.9907,-10.4370
0.0103,-0.1840,2.0529,-8.8501,-19.2871,-10.1318,4.1504,-25.0610,-10.4370
-0.0093,-0.2809,1.8873,-2.2583,-11.0474,-7.3242,4.1504,-25.0610,-10.4370
-0.0220,-0.3246,1.7263,2.4414,-0.6104,1.1597,4.1504,-25.0610,-10.4370
-0.0803,-0.2664,1.4492,4.2114,2.6855,6.5918,4.1504,-25.0610,-10.4370
-0.1011,-0.1794,1.3602,2.6855,5.1270,11.6577,4.0283,-24.8901,-10.1196
-0.1157,-0.0568,1.2908,0.7935,7.0190,19.1040,4.0283,-24.8901,-10.1196
-0.1616,0.2177,1.2428,2.8076,7.2632,19.8975,4.0283,-24.8901,-10.1196
-0.1602,0.2533,1.2714,4.8828,7.8125,18.6157,4.0283,-24.8901,-10.1196
-0.1495,0.2751,1.3002,8.8501,8.9111,14.7705,4.3213,-25.3906,-10.7544
-0.1395,0.2421,1.3048,14.7095,13.5498,13.0615,4.3213,-25.3906,-10.7544
-0.1229,0.2054,1.2764,13.3057,17.1509,11.2305,4.3213,-25.3906,-10.7544
-0.1090,0.1766,1.2460,10.5591,20.8130,9.7046,4.3213,-25.3906,-10.7544
-0.0989,0.1554,1.2145,7.5073,27.2217,8.4229,4.3213,-25.3906,-10.7544
-0.0817,0.1398,1.1108,6.5308,29.7852,8.5449,5.4932,-25.0122,-10.4370
-0.0752,0.1328,1.0574,8.0566,31.3110,8.9111,5.4932,-25.0122,-10.4370
-0.0730,0.1254,1.0023,10.9253,31.9824,10.1318,5.4932,-25.0122,-10.4370
-0.0416,0.1040,0.9125,17.3340,31.1279,11.1084,5.4932,-25.0122,-10.4370
-0.0236,0.1064,0.8889,19.3481,29.9072,12.0850,5.4932,-24.1943,-9.4971
-0.0182,0.1140,0.8861,22.1558,26.2451,13.7329,6.8481,-24.1943,-9.4971
-0.0011,0.1263,0.9409,23.0103,24.3530,14.2212,6.8481,-24.1943,-9.4971
0.0101,0.1256,0.9934,22.3999,23.2544,14.2212,6.8481,-24.1943,-9.4971
0.0322,0.1301,1.0475,13.9160,24.5972,13.2446,6.8481,-24.1943,-9.4971
0.0598,0.1595,1.1537,5.3101,27.2827,11.9629,7.3730,-25.0488,-10.8765
0.0664,0.1779,1.1885,-4.2114,31.1279,10.1318,7.3730,-25.0488,-10.8765
0.0685,0.2004,1.2108,-21.2402,40.3442,4.9438,7.3730,-25.0488,-10.8765
0.0680,0.2163,1.1960,-25.5127,45.2271,1.9531,7.3730,-25.0488,-10.8765
0.0579,0.2095,1.1552,-26.3062,49.1943,-0.7935,8.9844,-25.8423,-8.5693

-0.0115,-0.2072,1.4771,-12.1460,-21.4844,-2.2583,4.5532,-21.1792,-12.3901
-0.0238,-0.2446,1.5527,-17.6392,-17.8223,-2.0752,4.5532,-21.1792,-12.3901
-0.0223,-0.2622,1.6239,-24.9634,-8.9722,0.5493,3.9551,-21.5942,-12.7563
0.0145,-0.2819,1.7078,-24.6582,-4.2725,2.9297,3.9551,-21.5942,-12.7563
0.0114,-0.2527,1.7148,-24.9023,0.1831,5.6763,3.9551,-21.5942,-12.7563
0.0055,-0.1960,1.7239,-25.8789,5.1270,10.4370,3.9551,-21.5942,-12.7563
-0.0065,-0.0664,1.7404,-31.1279,15.5640,11.2305,4.6387,-23.3765,-12.1582
-0.0033,-0.0151,1.7354,-32.5317,20.8130,11.3525,4.6387,-23.3765,-12.1582
-0.0031,0.0276,1.7167,-32.4097,30.2124,10.7422,4.6387,-23.3765,-12.1582
0.0275,0.1221,1.7269,-34.0576,34.1187,9.9487,4.6387,-23.3765,-12.1582
0.0381,0.1901,1.7467,-34.8511,38.4521,8.7891,4.6387,-23.3765,-12.1582
0.0315,0.2629,1.7667,-35.1563,58.8379,3.8452,5.9937,-24.2676,-11.3159
0.0125,0.3555,1.7452,-31.1279,54.0161,0.0610,5.9937,-24.2676,-11.3159
0.0120,0.3770,1.6914,-27.7100,59.5093,-3.6621,5.9937,-24.2676,-11.3159
0.0251,0.3837,1.6433,-22.6440,64.5142,-12.8174,5.9937,-24.2676,-11.3159
0.0183,0.3446,1.5568,-18.4326,73.9746,-17.7612,8.0933,-24.7925,-8.7402
0.0165,0.3177,1.5126,-20.2026,78.7964,-22.5220,8.0933,-24.7925,-8.7402
0.0005,0.2892,1.4845,-21.4233,82.8247,-30.2734,8.0933,-24.7925,-8.7402
-0.0165,0.2258,1.4408,-22.4609,89.4165,-33.5083,8.0933,-24.7925,-8.7402
-0.0244,0.1925,1.4376,-18.4937,91.9189,-35.6445,8.0933,-24.7925,-8.7402
-0.0181,0.1512,1.4177,-11.6577,96.8628,-37.6587,10.3516,-24.0356,-6.4819
0.0004,0.1041,1.3245,-8.2397,99.7925,-37.7197,10.3516,-24.0356,-6.4819
-0.0160,0.1093,1.2408,-7.0801,102.7832,-37.6587,10.3516,-24.0356,-6.4819
-0.0217,0.1157,1.1425,-6.0425,105.1636,-37.7808,10.3516,-24.0356,-6.4819
-0.0171,0.1210,1.0514,-3.0518,106.9946,-38.9404,12.4390,-22.9248,-4.9683
-0.0011,0.1162,0.8788,-2.5635,107.0557,-39.9170,12.4390,-22.9248,-4.9683
0.0073,0.1207,0.8151,-1.7700,106.0791,-40.6494,12.4390,-22.9248,-4.9683
0.0123,0.1240,0.7649,-0.4883,102.9663,-41.7480,12.4390,-22.9248,-4.9683
0.0564,0.1143,0.6721,-2.4414,101.5625,-42.5415,12.4390,-22.9248,-4.9683
0.0867,0.1178,0.6300,-4.5166,99.4873,-43.0908,13.7573,-22.0703,-4.2480
0.0924,0.1499,0.6042,-1.2817,94.3604,-43.3960,13.7573,-22.0703,-4.2480
0.0792,0.2255,0.5587,2.1362,91.7969,-44.7388,13.7573,-22.0703,-4.2480
0.0977,0.2467,0.5137,4.6387,89.8438,-46.3867,13.7573,-22.0703,-4.2480
0.1013,0.2676,0.4636,6.3477,87.7075,-48.3398,13.7573,-22.0703,-4.2480
0.1033,0.2877,0.4227,8.9111,82.8247,-53.0396,15.6128,-20.9229,-3.5034
0.1041,0.3049,0.3285,12.0239,80.5054,-56.0913,15.6128,-20.9229,-3.5034
0.1029,0.2883,0.2640,13.1836,77.9419,-59.3872,15.6128,-20.9229,-3.5034
0.1119,0.2565,0.2067,11.7187,71.8994,-66.1621,15.6128,-20.9229,-3.5034
0.1272,0.1956,0.0944,13.1836,67.4438,-68.9087,18.0664,-19.2505,-3.6377
0.1351,0.1541,0.0321,19.4702,62.0728,-71.1060,18.0664,-19.2505,-3.6377
0.1470,0.0963,-0.0381,25.5127,56.5796,-73.1812,18.0664,-19.2505,-3.6377
0.1810,-0.0580,-0.1832,28.1982,45.5322,-76.6602,18.0664,-19.2505,-3.6377
0.2002,-0.1263,-0.2615,26.3062,38.8184,-77.0874,18.0664,-19.2505,-3.6377
0.2125,-0.1753,-0.3041,17.4561,21.1182,-76.0498,18.8965,-17.3462,-3.7231
0.2366,-0.2882,-0.2537,15.0757,11.5356,-75.2563,18.8965,-17.3462,-3.7231
0.2482,-0.3741,-0.2211,14.8926,3.0518,-74.4019,18.8965,-17.3462,-3.7231
0.2532,-0.4414,-0.2129,11.8408,-10.7422,-70.3125,18.8965,-17.3462,-3.7231
0.2664,-0.5719,-0.2108,8.7891,-18.1274,-68.0542,19.1162,-15.1855,-3.3081
0.2744,-0.6469,-0.1846,3.8452,-25.6958,-65.3076,19.1162,-15.1855,-3.3081
0.2837,-0.7156,-0.1442,-9.7046,-40.5273,-57.0068,19.1162,-15.1855,-3.3081
0.2704,-0.8245,-0.0586,-13.7939,-48.2788,-51.6357,19.1162,-15.1855,-3.3081
0.2505,-0.8486,0.0055,-16.6626,-56.2744,-45.5933,17.1387,-15.0269,-3.1128
0.2507,-0.8867,0.0889,-13.3057,-71.9604,-33.2642,17.1387,-15.0269,-3.1128
0.2515,-1.0090,0.2515,-9.7656,-78.7354,-26.4893,17.1387,-15.0269,-3.1128
0.2379,-1.0541,0.3575,-9.3384,-84.8999,-19.0430,17.1387,-15.0269,-3.1128
0.2222,-1.0592,0.4700,-14.2212,-94.2993,-3.1128,17.1387,-15.0269,-3.1128
0.1732,-1.0024,0.7383,-15.3198,-97.9004,4.5166,14.5142,-15.3564,-4.0771
0.1671,-0.9443,0.8822,-15.5640,-100.3418,12.1460,14.5142,-15.3564,-4.0771
0.1482,-0.8809,0.9904,-13.4277,-100.0977,23.3154,14.5142,-15.3564,-4.0771
0.1260,-0.7885,1.2058,-13.7939,-98.2056,26.4282,14.5142,-15.3564,-4.0771
0.1161,-0.7682,1.3219,-12.1460,-95.0928,29.4189,12.6831,-16.4063,-3.5767
0.1146,-0.8171,1.4038,-9.3994,-85.4492,35.5835,12.6831,-16.4063,-3.5767
0.1195,-0.7100,1.3865,-15.5029,-80.3223,39.0015,12.6831,-16.4063,-3.5767
0.1282,-0.7429,1.5260,-8.4229,-77.4536,43.2739,12.6831,-16.4063,-3.5767
0.1111,-0.7234,1.6443,-12.0850,-68.2373,52.1851,12.6831,-16.4063,-3.5767
0.1279,-0.5778,1.7119,-15.0146,-62.5000,56.7017,12.0605,-18.1030,-4.0527
0.1382,-0.4528,1.7330,-16.6016,-57.3730,60.9131,12.0605,-18.1030,-4.0527
0.1184,-0.3662,1.8038,-14.0991,-36.3770,64.5752,12.0605,-18.1030,-4.0527
0.1301,-0.1782,1.8163,-13.1226,-39.7339,64.8804,12.0605,-18.1030,-4.0527
0.1355,-0.1245,1.8162,-8.8501,-34.2407,64.5752,12.3535,-19.0796,-5.4077
0.1641,-0.0739,1.7875,-5.1880,-22.2778,62.3169,12.3535,-19.0796,-5.4077
0.1758,0.0270,1.6814,-5.1270,-16.5405,60.4248,12.3535,-19.0796,-5.4077
0.1746,0.0421,1.6260,-3.9062,-10.9253,57.8613,12.3535,-19.0796,-5.4077
0.1718,0.0453,1.5619,-3.7231,-2.0142,52.9785,12.3535,-19.0796,-5.4077
0.2024,0.0103,1.4570,-4.6387,1.1597,51.1475,12.1094,-19.1772,-4.8950
0.2118,0.0173,1.3905,-6.7139,4.5776,49.9878,12.1094,-19.1772,-4.8950
0.2063,0.0359,1.3408,-6.7749,8.2397,48.8281,12.1094,-19.1772,-4.8950
0.2242,0.1062,1.3063,-5.9814,9.3994,48.0347,12.1094,-19.1772,-4.8950
0.2250,0.1519,1.2974,-5.0049,10.9863,47.1191,12.3413,-19.6777,-6.1401
0.2307,0.1699,1.2932,-1.9531,14.4043,43.8232,12.3413,-19.6777,-6.1401
0.2440,0.2069,1.2477,-1.5869,16.6016,41.9922,12.3413,-19.6777,-6.1401
0.2484,0.2450,1.2147,-2.4414,18.8599,39.8560,12.3413,-19.6777,-6.1401
0.2550,0.2716,1.1849,-3.3569,22.8271,34.1797,12.3413,-19.6777,-6.1401
0.2665,0.2969,1.1094,-3.1128,24.5361,31.0669,12.3169,-19.9097,-6.7261
0.2771,0.2994,1.0544,-1.9531,25.8789,27.7100,12.3169,-19.9097,-6.7261
0.2830,0.2935,1.0028,-0.6714,26.6113,24.2920,12.3169,-19.9097,-6.7261
0.2810,0.2754,0.9556,-0.3052,26.4893,17.7002,12.3169,-19.9097,-6.7261
0.2794,0.2291,0.8821,-0.5493,25.8789,14.6484,12.3779,-20.4468,-5.1514
0.2833,0.1964,0.8575,-0.3662,25.0244,11.7187,12.3779,-20.4468,-5.1514
0.2821,0.1608,0.8365,0.3052,23.8647,9.2773,12.3779,-20.4468,-5.1514
0.2825,0.1287,0.8203,1.0376,21.6064,5.9814,12.3779,-20.4468,-5.1514
0.2858,0.0797,0.7928,0.4272,20.3247,4.7607,12.3779,-20.4468,-5.1514
0.2798,0.0642,0.7791,-0.1831,18.9819,3.8452,12.6587,-20.1172,-5.0659
0.2783,0.0508,0.7714,-0.8545,17.5781,2.6855,12.6587,-20.1172,-5.0659
0.2877,0.0270,0.7563,-2.1362,14.9536,2.3193,12.6587,-20.1172,-5.0659
0.2937,0.0331,0.7489,-2.6855,13.6719,2.4414,12.6587,-20.1172,-5.0659
0.2981,0.0585,0.7460,-3.7231,12.3901,2.4414,12.6587,-20.1172,-5.0659
0.2946,0.0981,0.7430,-5.6152,10.3149,1.5259,13.0737,-20.3125,-5.2124
0.2878,0.1632,0.7037,-3.7842,8.9722,0.4272,13.0737,-20.3125,-5.2124
0.2908,0.1740,0.6754,-1.5259,7.3853,-1.0986,13.0737,-20.3125,-5.2124
0.2970,0.1823,0.6503,-1.8311,4.0283,-3.7231,13.0737,-20.3125,-5.2124
0.3002,0.2054,0.6178,-2.6855,2.1973,-5.2490,13.0371,-20.6299,-5.0049
0.2947,0.2295,0.6013,-1.7700,0.0000,-6.8970,13.0371,-20.6299,-5.0049
0.2767,0.2450,0.5981,1.8921,-4.3335,-11.5356,13.0371,-20.6299,-5.0049
0.2681,0.2131,0.5963,1.9531,-6.5308,-14.2212,13.0371,-20.6299,-5.0049
0.2640,0.1846,0.5985,2.1362,-8.7280,-16.6016,13.0371,-20.6299,-5.0049
0.2646,0.1595,0.5984,1.5869,-10.7422,-20.0806,12.6465,-20.4834,-5.5908
0.2550,0.1306,0.5886,2.3193,-14.9536,-20.8740,12.6465,-20.4834,-5.5908
0.2513,0.1266,0.5790,2.5024,-17.0898,-21.7896,12.6465,-20.4834,-5.5908
