aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
0.2133,-0.4686,-0.1206,4.4556,-85.5103,23.6816,27.6489,-24.4019,0.6226
0.1838,-0.3961,-0.0765,-0.1831,-93.6890,28.9917,27.6489,-24.4019,0.6226
0.1547,-0.3229,-0.0636,-6.1035,-101.6846,37.2925,27.6489,-24.4019,0.6226
0.0885,-0.1759,0.0359,-11.5967,-118.7134,40.2832,25.0122,-25.0122,-0.5615
0.0520,-0.0708,0.1802,-9.4604,-127.1362,42.9688,25.0122,-25.0122,-0.5615
0.0114,0.0492,0.3594,-6.6528,-134.2773,44.5557,25.0122,-25.0122,-0.5615
-0.0048,0.1321,0.5372,-1.2817,-143.2495,42.2974,25.0122,-25.0122,-0.5615
-0.0107,0.2080,0.8459,2.0142,-145.1416,40.1001,25.0122,-25.0122,-0.5615
-0.0138,0.2219,1.0214,4.0283,-145.5078,37.7197,21.2524,-25.1343,-3.8818
-0.0094,0.2166,1.1875,-3.7842,-140.6250,32.4707,21.2524,-25.1343,-3.8818
-0.0081,0.1399,1.2545,-13.0615,-135.7422,30.0293,21.2524,-25.1343,-3.8818
-0.0006,0.1079,1.1827,-20.2637,-131.5918,28.5645,21.2524,-25.1343,-3.8818
-0.0271,0.0819,1.1416,-18.9819,-128.6621,28.0151,21.2524,-25.1343,-3.8818
-0.0624,0.0018,1.2274,-12.0850,-128.6011,28.3203,17.6880,-26.1475,-6.1401
-0.0730,-0.0055,1.4106,-2.7466,-128.7842,29.3579,17.6880,-26.1475,-6.1401
-0.0771,0.0146,1.6993,8.1787,-127.8687,30.4565,17.6880,-26.1475,-6.1401
-0.0564,0.0796,2.0262,9.8267,-115.9058,31.0059,17.6880,-26.1475,-6.1401
-0.0061,0.2428,2.5007,2.3193,-104.2480,29.5410,14.2944,-26.2573,-6.9092
0.0243,0.2949,2.6409,-1.1597,-90.5151,27.3438,14.2944,-26.2573,-6.9092
0.0374,0.2971,2.7396,0.0000,-59.3262,21.1792,14.2944,-26.2573,-6.9092
0.0254,0.1821,2.7603,-4.8828,-43.2129,18.8599,14.2944,-26.2573,-6.9092
0.0117,0.1313,2.6768,-8.7891,-28.0151,17.7002,14.2944,-26.2573,-6.9092
0.0070,0.1431,2.5936,-11.2915,-14.6484,17.8223,13.4521,-27.4048,-8.2642
0.0000,0.1857,2.5437,-9.4604,6.5308,18.4937,13.4521,-27.4048,-8.2642
0.0132,0.3080,2.5225,-6.7139,16.1133,18.0664,13.4521,-27.4048,-8.2642
0.0227,0.3982,2.5691,-4.5166,25.5127,17.0898,13.4521,-27.4048,-8.2642
0.0287,0.4858,2.6298,-2.8076,46.9971,12.1460,13.9893,-27.9785,-7.7393
0.0389,0.5646,2.6956,3.4790,59.0820,8.1177,13.9893,-27.9785,-7.7393
0.0255,0.5247,2.6801,9.3384,71.8384,3.8452,13.9893,-27.9785,-7.7393
0.0122,0.4597,2.6254,14.2212,85.0830,0.2441,13.9893,-27.9785,-7.7393
-0.0057,0.4025,2.5417,15.8081,110.9009,-3.6011,13.9893,-27.9785,-7.7393
-0.0631,0.3197,2.2764,11.3525,122.8027,-4.7607,16.4551,-27.1729,-7.6172
-0.0747,0.3115,2.0879,1.8921,133.6670,-5.9814,16.4551,-27.1729,-7.6172
-0.0969,0.3029,1.8875,-5.4932,142.8223,-8.9722,16.4551,-27.1729,-7.6172
-0.1239,0.2578,1.4476,-3.6011,155.5176,-10.4370,16.4551,-27.1729,-7.6172
-0.1239,0.2007,1.2365,2.0142,158.5083,-11.5967,16.4551,-27.1729,-7.6172
-0.1227,0.1298,1.0247,7.3853,159.4849,-11.5356,19.8364,-27.0020,-2.7832
-0.0604,0.0895,0.6829,10.0098,155.5176,-10.3149,19.8364,-27.0020,-2.7832
-0.0220,0.1085,0.5698,10.3149,151.2451,-8.9111,19.8364,-27.0020,-2.7832
0.0049,0.0851,0.4687,12.8174,146.1182,-8.4229,19.8364,-27.0020,-2.7832
0.0327,0.0365,0.3505,16.7236,134.3384,-7.2632,23.3154,-26.5259,-1.7822
0.0963,-0.0077,0.1342,15.6250,127.4414,-6.1646,23.3154,-26.5259,-1.7822
0.1290,-0.0383,0.0750,16.7847,120.1172,-4.8828,23.3154,-26.5259,-1.7822
0.1626,-0.0596,0.0267,22.2168,105.0415,-2.5635,23.3154,-26.5259,-1.7822
0.2095,0.0265,-0.0133,19.7754,97.6563,-1.0376,23.3154,-26.5259,-1.7822
0.2451,0.0270,0.0220,19.7144,90.5151,-0.4272,26.1841,-26.5625,-1.1108
0.2692,-0.0035,0.0709,19.4092,79.3457,0.3052,26.1841,-26.5625,-1.1108
0.2887,0.0250,0.0409,7.5073,75.8057,0.8545,26.1841,-26.5625,-1.1108
0.3022,0.1010,-0.0433,-6.5918,72.3267,0.7324,26.1841,-26.5625,-1.1108
0.3242,0.1725,-0.1334,-16.0522,67.7490,-0.7935,26.9287,-26.4160,1.3550
0.3374,0.1202,-0.2723,-17.7612,55.0537,-6.2256,26.9287,-26.4160,1.3550
0.3556,-0.0289,-0.3389,-10.5591,47.7905,-9.6436,26.9287,-26.4160,1.3550
0.3617,-0.2037,-0.3993,-1.1597,39.9170,-10.8032,26.9287,-26.4160,1.3550
0.3550,-0.3658,-0.4521,7.6904,22.8882,-5.8594,26.9287,-26.4160,1.3550
0.3522,-0.5610,-0.5521,7.6904,13.4277,-0.9766,28.2227,-26.4771,2.6733
0.3616,-0.5586,-0.5897,5.3711,3.4790,5.3711,28.2227,-26.4771,2.6733
0.3724,-0.5031,-0.6193,0.3662,-17.7002,17.7612,28.2227,-26.4771,2.6733
0.3483,-0.3477,-0.5929,2.4414,-29.8462,22.5220,28.2227,-26.4771,2.6733
0.3354,-0.3135,-0.5267,6.2256,-41.9312,26.0010,27.2461,-26.9287,1.4160
0.3143,-0.3115,-0.4426,7.1411,-64.1479,31.3721,27.2461,-26.9287,1.4160
0.2535,-0.3143,-0.3241,1.7700,-73.8525,34.0576,27.2461,-26.9287,1.4160
0.2045,-0.2910,-0.2780,-4.0894,-82.9468,36.9873,27.2461,-26.9287,1.4160
0.1605,-0.2476,-0.2317,-9.2163,-100.7080,43.1519,27.2461,-26.9287,1.4160
0.1240,-0.0343,0.0713,-7.5073,-108.8867,45.5933,25.2197,-27.5391,-0.9399
0.0931,0.0391,0.2725,-3.1738,-115.0513,46.0815,25.2197,-27.5391,-0.9399
0.0745,0.0461,0.4236,-1.9531,-118.5303,43.3350,25.2197,-27.5391,-0.9399
0.0490,0.0219,0.6249,-7.9956,-120.9106,42.5415,25.2197,-27.5391,-0.9399
0.0577,0.0569,0.7271,-13.3667,-120.9106,42.4805,21.2158,-28.7842,-2.3926
0.0663,0.0879,0.7980,-20.1416,-119.9341,42.3584,21.2158,-28.7842,-2.3926
0.0641,0.0957,0.8405,-30.8838,-115.8447,40.8325,21.2158,-28.7842,-2.3926
0.0703,0.0238,0.7941,-31.3721,-114.0137,40.7104,21.2158,-28.7842,-2.3926
0.0560,0.0115,0.7714,-33.6304,-112.9761,41.4429,21.2158,-28.7842,-2.3926
0.0114,-0.0105,0.7384,-33.4473,-112.7930,42.5415,17.5781,-30.3589,-4.5532
-0.0369,-0.0522,0.6743,-25.8789,-115.4175,46.3867,17.5781,-30.3589,-4.5532

0.0912,0.3501,2.1821,28.0151,13.3057,-3.4180,10.2539,-28.5767,-10.1929
0.0265,0.3721,2.4622,28.2593,23.4375,-6.1035,10.2539,-28.5767,-10.1929
-0.0187,0.3057,2.5979,36.6821,53.8330,-11.8408,10.2539,-28.5767,-10.1929
0.0072,0.0964,2.4327,38.2080,69.5190,-12.3901,10.2539,-28.5767,-10.1929
-0.0040,0.0697,2.2749,27.8320,82.8857,-11.5356,10.2539,-28.5767,-10.1929
-0.0195,0.1046,2.0881,2.5024,102.1118,-9.2163,13.0249,-26.8066,-9.5215
0.0066,0.2948,1.7318,-2.1362,107.7271,-9.0332,13.0249,-26.8066,-9.5215
0.0232,0.3768,1.6223,-3.0518,110.9009,-10.2539,13.0249,-26.8066,-9.5215
0.0369,0.4119,1.5175,6.1646,114.2578,-15.3198,13.0249,-26.8066,-9.5215
0.0531,0.3882,1.3690,12.3291,114.8071,-17.7612,16.1499,-26.5137,-7.2510
0.0698,0.3795,1.2887,13.9160,115.1733,-19.9585,16.1499,-26.5137,-7.2510
0.0886,0.3864,1.1996,21.2402,114.2578,-23.8037,16.1499,-26.5137,-7.2510
0.1178,0.4235,1.1285,28.9307,112.7319,-25.8179,16.1499,-26.5137,-7.2510
0.1104,0.4434,1.1771,38.0859,111.3281,-28.0762,16.1499,-26.5137,-7.2510
0.0997,0.4148,1.1952,50.2930,112.2437,-33.7524,19.0674,-25.2075,-4.5654
0.1000,0.2596,1.0697,51.3916,113.0981,-35.8276,19.0674,-25.2075,-4.5654
0.0974,0.1787,0.9899,53.6499,113.4644,-36.8652,19.0674,-25.2075,-4.5654
0.0872,0.1045,0.9094,53.9551,113.5254,-37.2314,19.0674,-25.2075,-4.5654
0.0734,0.0286,0.8108,54.8706,112.1216,-35.5835,22.2412,-22.0825,-4.2603
0.1060,-0.0431,0.6952,53.0396,110.1074,-33.9966,22.2412,-22.0825,-4.2603
0.1066,-0.0461,0.6801,47.2412,108.1543,-32.2876,22.2412,-22.0825,-4.2603
0.1091,-0.0370,0.6290,39.9780,106.7505,-30.2734,22.2412,-22.0825,-4.2603
0.1201,-0.0632,0.4131,25.5737,103.7598,-29.7241,22.2412,-22.0825,-4.2603
0.1370,-0.0822,0.2637,16.9678,100.8911,-29.6021,24.5850,-20.6177,-2.6245
0.1405,-0.1077,0.1246,12.6953,91.1865,-29.1748,24.5850,-20.6177,-2.6245
0.1714,-0.1708,-0.0937,10.0708,84.4727,-28.7476,24.5850,-20.6177,-2.6245
0.1759,-0.1818,-0.1936,8.2397,77.1484,-28.3813,24.5850,-20.6177,-2.6245
0.2024,-0.1757,-0.3000,9.8267,60.4248,-27.2827,26.3184,-19.5313,-0.6714
0.2334,-0.1716,-0.4779,13.0005,50.4761,-26.9165,26.3184,-19.5313,-0.6714
0.2413,-0.1902,-0.5237,14.3433,39.9780,-26.7944,26.3184,-19.5313,-0.6714
0.2450,-0.2230,-0.5488,8.3618,18.7378,-25.6348,26.3184,-19.5313,-0.6714
0.2513,-0.2764,-0.5773,2.2583,8.0566,-24.7192,26.3184,-19.5313,-0.6714
0.2524,-0.2958,-0.5918,1.4038,-2.0752,-23.8037,27.2095,-18.7744,-1.5137
0.2539,-0.3246,-0.5820,3.6011,-23.5596,-21.6064,27.2095,-18.7744,-1.5137
0.2289,-0.3909,-0.4669,7.5684,-34.2407,-19.9585,27.2095,-18.7744,-1.5137
0.2167,-0.4274,-0.4258,7.5073,-43.5791,-17.8833,27.2095,-18.7744,-1.5137
0.1984,-0.4572,-0.4235,-2.8076,-61.4624,-12.8174,25.8911,-18.1763,-1.6113
0.1602,-0.4401,-0.4509,-6.6528,-71.5332,-9.7046,25.8911,-18.1763,-1.6113
0.1379,-0.3853,-0.4137,-7.3853,-82.3975,-6.6528,25.8911,-18.1763,-1.6113
0.1160,-0.3196,-0.3262,-6.3477,-104.7974,-3.4790,25.8911,-18.1763,-1.6113
0.0638,-0.2094,-0.0236,-2.1973,-114.9292,-3.3569,25.8911,-18.1763,-1.6113
0.0332,-0.1964,0.1158,-2.6245,-122.9858,-3.6011,23.3154,-17.9199,-3.8818
0.0332,-0.1864,0.2120,-12.2070,-134.4604,-4.7607,23.3154,-17.9199,-3.8818
0.0200,-0.1125,0.5287,-9.3384,-139.8315,-5.2490,23.3154,-17.9199,-3.8818
0.0022,-0.1130,0.7515,-2.3804,-143.6157,-6.4087,23.3154,-17.9199,-3.8818
-0.0062,-0.1395,0.9230,-3.1738,-144.1040,-9.3994,19.4946,-17.1753,-5.9204
0.0009,-0.2085,1.2811,-2.0752,-142.8833,-10.0098,19.4946,-17.1753,-5.9204
0.0269,-0.2512,1.5531,-0.3052,-140.5029,-10.4370,19.4946,-17.1753,-5.9204
0.0376,-0.2745,1.9357,-7.9346,-128.6011,-10.3149,19.4946,-17.1753,-5.9204
0.0813,-0.2769,2.7133,-15.4419,-116.4551,-9.7046,19.4946,-17.1753,-5.9204
0.1494,-0.2830,3.0142,-27.0386,-100.0977,-8.9722,17.0898,-17.0410,-7.1167
0.1923,-0.2715,3.2377,-53.5278,-59.7534,-6.6528,17.0898,-17.0410,-7.1167
0.2196,-0.2615,3.3385,-52.7954,-37.9639,-5.6763,17.0898,-17.0410,-7.1167
0.2296,-0.3335,3.1932,-44.4946,-17.0288,-4.5166,17.0898,-17.0410,-7.1167
0.2362,-0.3987,2.9838,-37.1094,16.2354,0.0610,16.3208,-18.4326,-6.9092
0.2201,-0.2627,2.6676,-36.3770,28.3813,3.6621,16.3208,-18.4326,-6.9092
0.2079,-0.1527,2.5820,-27.7100,38.6963,6.2256,16.3208,-18.4326,-6.9092
0.2100,-0.0530,2.5098,-10.0708,56.5796,7.8125,16.3208,-18.4326,-6.9092
0.2139,0.1696,2.4459,-5.3711,65.2466,7.0801,18.0542,-19.4946,-5.5176
0.2150,0.2902,2.4398,-1.8921,74.3408,5.0659,18.0542,-19.4946,-5.5176
0.2036,0.3807,2.3890,0.4883,94.2993,-2.1973,18.0542,-19.4946,-5.5176
0.1777,0.4296,2.2310,10.0708,104.0649,-6.4697,18.0542,-19.4946,-5.5176
0.1512,0.4001,2.1685,17.7002,113.7695,-11.2305,18.0542,-19.4946,-5.5176
0.1078,0.3425,2.0568,22.5830,132.6904,-19.3481,20.4712,-19.5801,-4.0771
0.0369,0.1522,1.6394,22.7051,141.3574,-21.9727,20.4712,-19.5801,-4.0771
0.0289,0.0815,1.3779,20.5688,147.8271,-23.2544,20.4712,-19.5801,-4.0771
0.0183,0.0243,1.1398,19.3481,151.4893,-23.3154,20.4712,-19.5801,-4.0771
0.0454,-0.0366,0.7023,20.7520,152.5269,-21.4844,24.5850,-18.1763,-2.3437
0.0669,-0.0183,0.5093,18.1274,150.1465,-20.1416,24.5850,-18.1763,-2.3437
0.0897,0.0214,0.3491,9.0332,146.0571,-19.5923,24.5850,-18.1763,-2.3437
0.1127,0.0520,0.0443,-4.3945,134.0332,-20.5688,24.5850,-18.1763,-2.3437
0.1384,0.0283,-0.1067,-3.4180,126.2817,-21.7896,24.5850,-18.1763,-2.3437
0.1730,-0.0010,-0.2565,-2.3193,106.9946,-23.3154,27.9297,-18.5547,0.3052
0.2330,-0.0327,-0.5068,-7.0801,95.6421,-23.8647,27.9297,-18.5547,0.3052
0.2505,-0.0321,-0.5946,-10.6812,83.3130,-24.3530,27.9297,-18.5547,0.3052
0.2698,-0.0126,-0.6403,-13.6719,56.5796,-25.3296,27.9297,-18.5547,0.3052
0.2887,-0.0043,-0.5375,-9.0332,43.2739,-26.2451,29.9194,-17.9443,1.2085
0.2963,-0.0417,-0.4548,-4.4556,31.6162,-27.2217,29.9194,-17.9443,1.2085
0.3014,-0.0654,-0.4120,-10.8032,14.0381,-28.6255,29.9194,-17.9443,1.2085
0.3065,-0.0558,-0.4155,-14.8926,6.4087,-29.4189,29.9194,-17.9443,1.2085
0.2908,-0.0610,-0.4514,-16.1743,-0.9766,-30.2124,29.9194,-17.9443,1.2085
0.2625,-0.1025,-0.5051,-16.2354,-17.0898,-32.0435,29.0527,-17.8589,-0.5249
0.2330,-0.2168,-0.6559,-15.1978,-26.9165,-31.7993,29.0527,-17.8589,-0.5249
0.2181,-0.2521,-0.7255,-15.9302,-38.0859,-31.0669,29.0527,-17.8589,-0.5249
0.1971,-0.2653,-0.7747,-15.2588,-64.2090,-28.3813,29.0527,-17.8589,-0.5249
0.1531,-0.2048,-0.7189,-11.7798,-78.7964,-26.6724,28.0518,-16.7236,-0.9399
0.1094,-0.1505,-0.5724,-8.7891,-93.2007,-25.5127,28.0518,-16.7236,-0.9399
0.0569,-0.0989,-0.4365,-3.7231,-116.5161,-25.3296,28.0518,-16.7236,-0.9399
-0.0123,0.0173,-0.2051,-7.3242,-126.2207,-26.2451,28.0518,-16.7236,-0.9399
-0.0496,0.0927,-0.0775,-9.4604,-135.1929,-27.7100,28.0518,-16.7236,-0.9399
-0.0948,0.1597,0.0697,-10.8032,-151.0010,-32.4707,24.9512,-16.1865,-3.7842
-0.1438,0.2491,0.3892,-10.3760,-157.0435,-36.0107,24.9512,-16.1865,-3.7842
-0.1521,0.2941,0.5972,-9.8267,-161.6211,-40.1001,24.9512,-16.1865,-3.7842
-0.1746,0.3427,0.8185,-16.6016,-165.0391,-49.3164,24.9512,-16.1865,-3.7842
-0.2087,0.3959,1.2904,-18.6157,-163.7573,-54.8096,20.6421,-15.8691,-6.5552
-0.1945,0.3472,1.5583,-17.4561,-160.7666,-60.5469,20.6421,-15.8691,-6.5552
-0.1489,0.2528,1.8619,-23.2544,-146.6675,-70.8008,20.6421,-15.8691,-6.5552
-0.1084,0.0122,2.4205,-26.4893,-134.8267,-73.8525,20.6421,-15.8691,-6.5552
-0.0658,-0.1511,2.5532,-32.9590,-120.3613,-75.5615,20.6421,-15.8691,-6.5552
-0.0436,-0.3483,2.5532,-56.7627,-87.7075,-72.8149,17.2485,-14.8071,-7.8857
0.0027,-0.6106,2.1733,-65.7959,-73.3032,-67.9321,17.2485,-14.8071,-7.8857
-0.0229,-0.6044,1.9366,-79.5898,-62.3779,-61.6455,17.2485,-14.8071,-7.8857
-0.0294,-0.5818,1.6935,-70.9839,-51.8799,-49.4995,17.2485,-14.8071,-7.8857
-0.0276,-0.5183,1.4194,-59.1431,-51.2085,-44.3115,15.0024,-15.9790,-9.3628
-0.0345,-0.4524,1.3706,-51.0254,-51.8188,-39.6729,15.0024,-15.9790,-9.3628
-0.0334,-0.3794,1.3517,-37.0483,-53.8330,-33.8135,15.0024,-15.9790,-9.3628
-0.0530,-0.2731,1.3671,-31.1279,-54.4434,-32.0435,15.0024,-15.9790,-9.3628
-0.0444,-0.2380,1.4215,-24.4141,-54.7485,-30.9448,15.0024,-16.2231,-11.5356
-0.0490,-0.2292,1.5055,-8.1787,-51.8188,-30.4565,13.1470,-16.2231,-11.5356
-0.0820,-0.2677,1.5725,-5.1270,-48.2788,-30.2734,13.1470,-16.2231,-11.5356
-0.0922,-0.3226,1.5692,-2.8687,-44.4336,-29.8462,13.1470,-16.2231,-11.5356
-0.0957,-0.3757,1.5909,10.1318,-36.8042,-26.4893,13.1470,-16.2231,-11.5356
-0.0929,-0.4506,1.7479,17.7002,-32.1655,-24.0479,11.3037,-15.9058,-11.7554
-0.1024,-0.4824,1.8224,20.0195,-26.0620,-21.2402,11.3037,-15.9058,-11.7554
-0.0986,-0.5031,1.8654,20.9351,-11.1084,-14.0381,11.3037,-15.9058,-11.7554
-0.1021,-0.4948,1.8738,17.5171,-3.2959,-9.9487,11.3037,-15.9058,-11.7554
-0.1067,-0.4438,1.8086,11.7798,4.1504,-6.0425,11.6943,-14.9048,-10.8276
-0.1046,-0.3722,1.7301,4.6997,18.0054,-0.7935,11.6943,-14.9048,-10.8276
-0.0895,-0.2241,1.6134,-0.0610,23.3765,0.9155,11.6943,-14.9048,-10.8276

-0.0995,0.1541,2.0497,-1.1597,7.2632,11.1084,8.5205,-21.3623,-11.4502
-0.0963,0.1914,2.1023,3.2349,16.1133,10.1318,8.6304,-21.0327,-11.2549
-0.1147,0.2141,2.1239,4.5166,34.1187,7.2021,8.6304,-21.0327,-11.2549
-0.1740,0.2593,2.0894,2.3804,42.4194,5.5542,8.6304,-21.0327,-11.2549
-0.1611,0.2684,2.0226,6.4087,50.2930,3.9673,8.6304,-21.0327,-11.2549
-0.1621,0.2780,1.9756,7.8125,62.9272,0.9766,10.4614,-20.8618,-9.9121
-0.1711,0.2871,2.0070,14.6484,68.7256,-0.6104,10.4614,-20.8618,-9.9121
-0.1401,0.3092,2.0833,19.2261,74.5850,-2.0142,10.4614,-20.8618,-9.9121
-0.1094,0.3262,2.2068,22.7661,89.9048,-4.9438,10.4614,-20.8618,-9.9121
-0.1924,0.3214,2.3771,22.8271,100.8911,-7.5684,10.4614,-20.8618,-9.9121
-0.2023,0.2782,2.2850,22.2778,113.6475,-9.8267,13.1104,-20.3735,-8.8989
-0.2042,0.2311,2.0967,18.5547,135.7422,-13.1836,13.1104,-20.3735,-8.8989
-0.2693,0.0995,1.6504,5.6152,144.1650,-14.2212,13.1104,-20.3735,-8.8989
-0.2729,0.0490,1.3414,-0.0610,150.2686,-14.7705,13.1104,-20.3735,-8.8989
-0.2471,0.0378,1.0637,13.6108,151.6113,-14.4653,16.7969,-20.4224,-7.2021
-0.2142,0.0526,0.7100,3.7842,148.3765,-14.2212,16.7969,-20.4224,-7.2021
-0.1842,0.0884,0.6119,3.8452,144.1040,-14.4043,16.7969,-20.4224,-7.2021
-0.1245,0.1039,0.4761,2.5024,133.3618,-16.2354,16.7969,-20.4224,-7.2021
-0.0686,0.1276,0.2374,2.0752,126.7090,-17.6392,19.6777,-20.7520,-5.8716
-0.0322,0.1001,0.1151,7.2021,119.9341,-19.1650,19.6777,-20.7520,-5.8716
0.0005,0.0526,-0.0074,14.7095,102.9663,-22.3389,19.6777,-20.7520,-5.8716
0.0481,-0.1744,-0.2372,23.8037,93.2617,-22.4609,19.6777,-20.7520,-5.8716
0.0728,-0.2798,-0.3149,29.8462,83.0688,-21.0571,19.6777,-20.7520,-5.8716
0.0890,-0.3516,-0.3732,30.6396,61.9507,-15.3809,22.2290,-20.0317,-4.6265
0.1147,-0.4264,-0.4713,22.0947,51.4526,-11.6577,22.2290,-20.0317,-4.6265
0.1316,-0.4280,-0.5067,19.6533,40.6494,-7.8735,22.2290,-20.0317,-4.6265
0.1443,-0.4130,-0.5253,13.5498,19.1650,-0.7935,22.2290,-20.0317,-4.6265
0.1761,-0.3043,-0.4774,6.8359,8.9111,2.2583,22.1191,-19.7021,-3.3813
0.2017,-0.1989,-0.4089,-0.6714,-0.2441,4.2725,22.1191,-19.7021,-3.3813
0.2039,-0.0734,-0.3177,-7.3853,-14.8926,4.0283,22.1191,-19.7021,-3.3813
0.1880,0.0499,-0.2267,-6.5308,-20.8740,1.5869,22.1191,-19.7021,-3.3813
0.1852,0.0432,-0.2435,-8.1177,-26.6724,-1.3428,22.1191,-19.7021,-3.3813
0.1627,-0.0024,-0.2727,-9.8877,-39.8560,-5.0659,22.6318,-19.6533,-3.7476
0.1328,-0.1370,-0.2930,-8.1787,-47.6074,-5.6152,22.6318,-19.6533,-3.7476
0.1135,-0.1725,-0.2848,-8.4839,-55.9692,-5.3711,22.6318,-19.6533,-3.7476
0.0822,-0.1938,-0.2679,-9.3994,-74.2798,-3.3569,22.6318,-19.6533,-3.7476
0.0344,-0.1688,-0.1897,-8.0566,-84.2896,-2.0142,20.3247,-19.6411,-4.9072
0.0183,-0.1233,-0.0714,-5.6763,-94.6045,-0.3662,20.3247,-19.6411,-4.9072
-0.0050,-0.0652,0.0739,1.7090,-112.4878,1.7090,20.3247,-19.6411,-4.9072
-0.0079,0.1049,0.4904,4.2725,-119.4458,1.4038,20.3247,-19.6411,-4.9072
-0.0087,0.1877,0.7426,3.6621,-124.2676,-0.3662,20.3247,-19.6411,-4.9072
-0.0024,0.2621,0.9928,-0.7324,-126.0376,-6.1646,17.4316,-18.8965,-7.0557
-0.0272,0.2715,1.3978,-11.6577,-122.9248,-10.5591,17.4316,-18.8965,-7.0557
-0.0371,0.1818,1.5466,-15.6860,-118.6523,-14.8926,17.4316,-18.8965,-7.0557
-0.0339,0.0592,1.6598,-16.3574,-107.9712,-19.4092,17.4316,-18.8965,-7.0557
-0.0449,-0.2063,1.9299,-18.0664,-101.9897,-19.0430,14.2212,-18.8843,-7.5317
-0.0477,-0.2993,2.0420,-18.3716,-95.0317,-16.9067,14.2212,-18.8843,-7.5317
-0.0469,-0.3737,2.1354,-11.4136,-79.2847,-8.6670,14.2212,-18.8843,-7.5317
-0.0482,-0.3549,2.2697,-8.0566,-71.2891,-3.9062,14.2212,-18.8843,-7.5317
-0.0413,-0.2666,2.3900,-7.8735,-63.7817,0.2441,14.2212,-18.8843,-7.5317
-0.0396,-0.1384,2.5264,-12.0239,-46.6919,5.6152,13.2935,-18.6523,-9.8999
-0.0018,0.0691,2.8130,-12.4512,-36.4990,5.6763,13.2935,-18.6523,-9.8999
0.0182,0.1395,2.8988,-17.0288,-24.5972,4.3335,13.2935,-18.6523,-9.8999
0.0039,0.2372,3.0264,-13.3667,2.0752,-0.4883,13.2935,-18.6523,-9.8999
-0.0350,0.2532,3.1277,-1.0376,18.0664,-3.4180,13.0615,-19.1284,-9.8145
-0.0471,0.1429,3.0159,9.1553,34.9121,-6.3477,13.0615,-19.1284,-9.8145
-0.0551,0.0188,2.8865,13.1226,65.6128,-8.5449,13.0615,-19.1284,-9.8145
-0.0963,-0.0731,2.6395,9.7046,79.6509,-7.3853,13.0615,-19.1284,-9.8145
-0.0978,-0.0748,2.4751,5.9814,92.6514,-5.9814,13.0615,-19.1284,-9.8145
-0.1218,-0.0468,2.2880,-1.4038,115.1123,-3.4790,15.3198,-18.7134,-7.4951
-0.1238,0.0563,1.9283,-2.6245,123.5352,-3.2349,15.3198,-18.7134,-7.4951
-0.1323,0.0779,1.7653,-1.5869,131.0425,-3.2959,15.3198,-18.7134,-7.4951
-0.1440,0.0920,1.5724,-1.7090,142.1509,-3.6011,15.3198,-18.7134,-7.4951
-0.1249,0.1724,1.1792,-4.3945,145.2026,-4.3335,18.7256,-19.7144,-6.4819
-0.1223,0.2100,1.0155,-4.0894,146.3013,-5.5542,18.7256,-19.7144,-6.4819
-0.1130,0.2328,0.8662,0.5493,144.7144,-9.5825,18.7256,-19.7144,-6.4819
-0.0693,0.2477,0.6187,5.5542,142.0898,-11.8408,18.7256,-19.7144,-6.4819
-0.0518,0.2078,0.5277,12.0239,138.3667,-14.0991,18.7256,-19.7144,-6.4819
-0.0225,0.1801,0.4427,17.9443,134.5215,-15.5640,22.1802,-19.6899,-4.2725
-0.0066,0.1631,0.3529,16.3574,126.0376,-17.6392,22.1802,-19.6899,-4.2725
0.0322,0.1202,0.1500,13.4277,121.5210,-18.2495,22.1802,-19.6899,-4.2725
0.0753,0.1049,0.0228,7.8125,116.3940,-18.7378,22.1802,-19.6899,-4.2725
0.1045,0.1191,-0.0903,-2.1973,109.9854,-20.2026,25.1709,-19.7388,-2.4536
0.1587,0.1720,-0.2709,-19.4702,94.1162,-21.9727,25.1709,-19.7388,-2.4536
0.1820,0.1722,-0.3595,-20.0806,85.2661,-24.0479,25.1709,-19.7388,-2.4536
0.1913,0.1444,-0.4336,-11.2915,64.8193,-28.0762,25.1709,-19.7388,-2.4536
0.2170,0.0393,-0.4697,-8.0566,54.1992,-29.6631,25.1709,-19.7388,-2.4536
0.2187,0.0485,-0.5092,-10.1318,44.1895,-30.2734,26.9775,-19.9341,-1.5259
0.2150,0.0465,-0.5164,-11.4136,24.0479,-31.6772,26.9775,-19.9341,-1.5259
0.2375,-0.0409,-0.6201,-5.7983,13.7939,-31.7993,26.9775,-19.9341,-1.5259
0.2350,-0.0673,-0.6487,-5.7983,2.8076,-31.5552,26.9775,-19.9341,-1.5259
0.2445,-0.0808,-0.6625,-12.2681,-19.4092,-30.2124,27.5879,-19.1406,-1.3550
0.2355,-0.0337,-0.6425,-14.6484,-31.6772,-29.6631,27.5879,-19.1406,-1.3550
0.2131,0.0043,-0.5773,-13.2446,-44.3115,-29.6631,27.5879,-19.1406,-1.3550
0.1848,0.0374,-0.4944,-7.3242,-68.3594,-31.1279,27.5879,-19.1406,-1.3550
0.1447,0.0754,-0.2782,-5.1880,-79.5898,-32.8369,27.5879,-19.1406,-1.3550
0.1166,0.0604,-0.1578,-2.0142,-89.7827,-34.5459,25.9521,-18.7988,-1.8188
