aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
-0.0565,-0.2134,-0.0599,-5.3101,-44.1895,121.5820,12.1826,-44.3848,23.5596
-0.1613,0.3184,0.1293,-9.2163,-49.6216,134.9487,12.1826,-44.3848,23.5596
-0.1724,0.7084,0.2504,-9.5215,-52.6123,143.9819,12.1826,-44.3848,23.5596
-0.1682,1.0095,0.3483,-6.1646,-54.0771,144.2261,12.1826,-44.3848,23.5596
-0.2250,1.1729,0.3586,5.6763,-53.3447,139.4043,12.1826,-44.3848,23.5596
-0.2996,1.2239,0.2823,3.3569,-53.9551,136.7798,11.3770,-45.1904,23.7793
-0.3151,1.4220,0.3055,-4.5776,-56.9458,135.2539,11.3770,-45.1904,23.7793

0.3492,1.2263,-0.3613,-39.7339,-6.5308,-16.1743,14.3066,-45.1660,26.2085
0.3326,1.2151,-0.4065,-39.7339,-12.1460,-18.8599,14.3066,-45.1660,26.2085
0.3264,1.1970,-0.4360,-30.3955,-24.6582,-23.3154,14.2212,-45.3125,26.6113
0.3132,1.1217,-0.4380,-26.0620,-31.1279,-25.4517,14.2212,-45.3125,26.6113
0.2924,1.0773,-0.4297,-24.1089,-37.1704,-27.2217,14.2212,-45.3125,26.6113
0.2803,1.0424,-0.4159,-24.7803,-47.7295,-29.3579,14.2212,-45.3125,26.6113
0.2400,0.9791,-0.4279,-25.4517,-52.7344,-30.0903,13.7817,-44.7388,27.0996
0.2196,0.9341,-0.4336,-21.7285,-57.9834,-30.5786,13.7817,-44.7388,27.0996
0.2063,0.8752,-0.4297,-9.9487,-68.9087,-30.2734,13.7817,-44.7388,27.0996
0.1625,0.7567,-0.4174,-7.9956,-74.4629,-29.9683,13.7817,-44.7388,27.0996
0.1339,0.7058,-0.4102,-7.0190,-79.9561,-29.1748,13.7817,-44.7388,27.0996
0.1041,0.6621,-0.3782,-7.1411,-91.4917,-27.4048,13.9648,-45.2393,26.0864
0.0380,0.5375,-0.2205,-7.7515,-96.3745,-26.2451,13.9648,-45.2393,26.0864
0.0125,0.4722,-0.1078,-13.8550,-100.2197,-25.3906,13.9648,-45.2393,26.0864
-0.0181,0.3971,0.0197,-33.2031,-103.5767,-22.0947,13.9648,-45.2393,26.0864
-0.0709,0.2220,0.1948,-41.3208,-103.2715,-18.9819,13.0005,-45.3979,26.5991
-0.0759,0.1656,0.2802,-50.4150,-102.3560,-14.3433,13.0005,-45.3979,26.5991
-0.0858,0.1135,0.3647,-66.4673,-98.9990,-1.8311,13.0005,-45.3979,26.5991
-0.1488,-0.0905,0.3987,-55.8472,-98.0225,8.4229,13.0005,-45.3979,26.5991
-0.1865,-0.0735,0.4130,-39.7339,-98.8770,22.5220,13.0005,-45.3979,26.5991
-0.2122,0.0350,0.4994,-11.9019,-104.3091,49.3164,11.9019,-45.2026,28.6255
-0.2759,0.4070,0.8668,-1.4038,-105.8350,59.2651,11.9019,-45.2026,28.6255
-0.2665,0.6060,1.0901,8.4839,-104.8584,65.7959,11.9019,-45.2026,28.6255
-0.2314,0.7482,1.3212,-2.8687,-92.6514,67.0776,11.9019,-45.2026,28.6255
-0.2095,0.8761,1.5941,-9.8877,-82.2144,64.8804,11.4014,-43.8477,27.9297
-0.1656,0.8068,1.6515,-3.4180,-71.1060,62.6831,11.4014,-43.8477,27.9297
-0.1448,0.7195,1.7084,-5.4321,-44.5557,58.5938,11.4014,-43.8477,27.9297
-0.1090,0.4066,1.5422,-22.1558,-30.7617,58.5938,11.4014,-43.8477,27.9297
-0.1100,0.2285,1.4055,-26.1230,-18.4937,61.2793,11.4014,-43.8477,27.9297
-0.1178,0.1344,1.2942,-29.2358,0.1221,74.9512,11.4380,-42.7002,29.1870
-0.1403,0.2080,1.1500,-26.4893,6.7749,84.2896,11.4380,-42.7002,29.1870
-0.1223,0.2943,1.0854,-23.2544,12.6953,92.8345,11.4380,-42.7002,29.1870
-0.1204,0.3405,0.9833,-12.2681,17.8223,100.2808,11.4380,-42.7002,29.1870
-0.1038,0.4059,0.9493,-12.5122,24.9634,110.7788,11.5723,-40.5396,31.5918
-0.1034,0.5737,0.9186,-13.4277,28.2593,114.8071,11.5723,-40.5396,31.5918
-0.0959,0.6104,0.9351,-9.7656,31.1890,117.6758,11.5723,-40.5396,31.5918
-0.1030,0.6107,0.9691,-5.5542,34.4849,120.2393,11.5723,-40.5396,31.5918
-0.1156,0.5796,1.0051,-3.6011,43.8843,127.0142,11.5723,-40.5396,31.5918
-0.1683,0.6453,0.9702,-6.4087,50.2319,132.5073,12.8296,-48.5596,38.5376
-0.1982,0.7811,0.9214,-9.2163,56.0913,138.2446,12.8296,-48.5596,38.5376
-0.2242,1.0248,0.9032,-15.8691,67.6270,145.9351,12.8296,-48.5596,38.5376
-0.2823,1.4438,0.9299,-14.7705,73.4253,145.3857,12.8296,-48.5596,38.5376
-0.2970,1.6212,0.9344,-12.7563,79.7119,143.2495,12.8296,-48.5596,38.5376
-0.3374,1.7646,0.9310,-9.9487,86.1816,139.3433,5.9448,-54.3701,27.2827
-0.3499,2.0315,0.9426,-23.9258,101.3184,127.6855,5.9448,-54.3701,27.2827
-0.3566,2.6561,0.7979,-29.0527,109.3750,116.3330,5.9448,-54.3701,27.2827
-0.3513,2.7952,0.6797,-29.7852,116.2109,100.4639,5.9448,-54.3701,27.2827
-0.3512,2.7838,0.5507,-27.1606,124.0845,63.2324,2.8687,-52.9419,26.8188
-0.3505,2.4823,0.3707,-17.8223,125.5493,45.6543,2.8687,-52.9419,26.8188
-0.3602,2.3390,0.2998,-15.3198,126.3428,31.0669,2.8687,-52.9419,26.8188
-0.3729,2.1980,0.2236,-12.8784,126.5259,18.4937,2.8687,-52.9419,26.8188
-0.3839,2.0568,0.1741,-7.5073,124.9390,-1.4648,2.8687,-52.9419,26.8188
-0.3928,1.8140,0.0739,-8.5449,123.7183,-8.2397,2.9785,-52.7344,27.6367
-0.3871,1.7776,0.0153,-8.7280,122.1924,-14.4043,2.9785,-52.7344,27.6367
-0.3838,1.7858,-0.0486,-10.4980,119.9951,-20.3247,2.9785,-52.7344,27.6367
-0.3920,1.7809,-0.1107,-12.5122,112.5488,-34.6680,2.9785,-52.7344,27.6367
-0.3984,1.6499,-0.1100,-12.2070,107.9102,-41.6870,2.9785,-52.7344,27.6367
-0.3888,1.5400,-0.0823,-7.8125,103.4546,-47.7295,4.4800,-51.9287,28.4180
-0.3901,1.4474,-0.0083,-5.9814,96.4966,-55.7861,4.4800,-51.9287,28.4180
-0.3899,1.3379,0.0417,-5.7373,94.7876,-57.6172,4.4800,-51.9287,28.4180
-0.3728,1.3177,-0.0291,-4.9438,93.2007,-58.8989,4.4800,-51.9287,28.4180
-0.3597,1.3180,-0.0739,-5.9814,90.8203,-62.6221,6.2378,-50.3662,29.4800
-0.3187,1.3436,-0.1338,-8.3618,83.6182,-64.8804,6.2378,-50.3662,29.4800
-0.2944,1.3121,-0.1859,-0.7324,78.9185,-67.9932,6.2378,-50.3662,29.4800
-0.2734,1.2617,-0.2118,11.2305,68.6035,-72.9980,6.2378,-50.3662,29.4800
-0.2572,1.2733,-0.1995,3.5400,63.5376,-74.8291,6.2378,-50.3662,29.4800
-0.2430,1.2936,-0.1788,1.4038,58.5327,-77.2095,7.7393,-48.5352,30.9448
-0.2325,1.2794,-0.1796,2.4414,49.4995,-82.8247,7.7393,-48.5352,30.9448
-0.2173,1.2426,-0.1888,2.4414,45.3491,-85.5103,7.7393,-48.5352,30.9448
-0.2069,1.1952,-0.1984,6.9580,40.8936,-87.8296,7.7393,-48.5352,30.9448
-0.2008,1.1219,-0.1978,28.8086,33.2642,-92.1021,8.9844,-46.7529,29.3579
-0.1709,0.9940,-0.2262,17.5781,29.7852,-93.3228,8.9844,-46.7529,29.3579
-0.1549,0.9843,-0.2500,16.2964,25.8789,-93.5669,8.9844,-46.7529,29.3579
-0.1296,0.9934,-0.2627,12.7563,21.7285,-94.6045,8.9844,-46.7529,29.3579
-0.0873,0.9451,-0.2704,4.9438,12.2070,-95.7642,8.9844,-46.7529,29.3579
-0.0680,0.8932,-0.2634,4.3945,6.8970,-96.6187,9.4849,-46.8994,28.2715
-0.0422,0.8525,-0.2413,5.6152,1.7090,-96.3135,9.4849,-46.8994,28.2715
-0.0043,0.8021,-0.1697,10.9253,-7.1411,-95.2759,9.4849,-46.8994,28.2715
0.0094,0.7593,-0.1335,15.6250,-11.2915,-94.3604,9.4849,-46.8994,28.2715
0.0245,0.7167,-0.0946,20.2637,-15.1367,-93.1396,12.2314,-46.5210,26.3916
0.0422,0.7122,-0.0205,17.2729,-20.9961,-90.1489,12.2314,-46.5210,26.3916
0.0813,0.7644,0.0332,17.3340,-22.4609,-88.6230,12.2314,-46.5210,26.3916
0.0973,0.7853,0.0746,18.3105,-24.1089,-87.7075,12.2314,-46.5210,26.3916
0.1146,0.7545,0.0951,19.4092,-26.4282,-88.8062,12.2314,-46.5210,26.3916
0.1348,0.5999,0.1182,18.1274,-27.5269,-88.6841,14.3555,-46.2891,24.1455
0.1483,0.5466,0.1329,13.2446,-28.5034,-87.5244,14.3555,-46.2891,24.1455
0.1581,0.5033,0.1509,9.7046,-29.7852,-83.4351,14.3555,-46.2891,24.1455
0.2029,0.4269,0.1837,6.7139,-32.4707,-81.1768,14.3555,-46.2891,24.1455
0.2115,0.3785,0.2104,6.8359,-33.6914,-78.4912,16.7236,-46.0083,23.2666
0.2324,0.3502,0.2415,6.6528,-34.6069,-71.5942,16.7236,-46.0083,23.2666
0.2646,0.2786,0.2661,3.3569,-35.6445,-67.9321,16.7236,-46.0083,23.2666
0.2784,0.2512,0.2686,-1.5869,-35.8887,-63.7817,16.7236,-46.0083,23.2666
0.2906,0.2275,0.2715,-5.1270,-36.0718,-59.4482,16.7236,-46.0083,23.2666
0.2963,0.2205,0.2849,-6.3477,-36.6821,-51.0254,18.7744,-45.9229,23.3154
0.3267,0.1324,0.2850,-4.3335,-36.4990,-46.6919,18.7744,-45.9229,23.3154
0.3354,0.1053,0.2736,-6.7139,-36.3159,-41.8091,18.7744,-45.9229,23.3154
0.3394,0.1083,0.2623,-11.2915,-36.1938,-36.4990,18.7744,-45.9229,23.3154
0.3398,0.1163,0.2510,-13.2446,-36.7432,-26.7334,18.7744,-45.9229,23.3154
0.3445,0.0613,0.2124,-11.1694,-37.4146,-22.4609,19.3726,-46.2769,22.2046
0.3298,-0.0105,0.1860,-8.9111,-38.3911,-18.0054,19.3726,-46.2769,22.2046
0.3190,-0.0956,0.1610,-8.0566,-40.8325,-6.8359,19.3726,-46.2769,22.2046
0.2914,-0.2148,0.1018,-14.3433,-42.4194,-1.0376,19.3726,-46.2769,22.2046
0.2681,-0.2684,0.0896,-18.0664,-44.5557,6.9580,18.9697,-45.6787,22.1924
0.2474,-0.3131,0.0759,-22.8882,-49.4385,24.7803,18.9697,-45.6787,22.1924
0.1754,-0.3193,0.1075,-23.6816,-52.1851,34.0576,18.9697,-45.6787,22.1924
0.1539,-0.2649,0.1669,-24.7192,-54.5654,43.4570,18.9697,-45.6787,22.1924
0.1232,-0.1747,0.2361,-26.4282,-55.5420,58.7769,18.9697,-45.6787,22.1924
0.0667,-0.0789,0.3035,-23.0713,-54.0771,63.5376,16.5894,-45.9839,20.8374
0.0354,-0.1653,0.2510,-18.7988,-51.7578,67.0776,16.5894,-45.9839,20.8374
-0.0085,-0.2777,0.1389,-13.0615,-49.8047,78.7354,16.5894,-45.9839,20.8374
-0.1055,-0.4354,-0.0283,-13.5498,-52.1851,87.8906,16.5894,-45.9839,20.8374
-0.1696,-0.4847,-0.0763,-14.0381,-55.8472,98.9990,13.3789,-44.7876,22.0215
-0.2242,-0.4948,-0.1188,-25.9399,-66.9556,127.1362,13.3789,-44.7876,22.0215
-0.3835,-0.1047,-0.0974,-34.1187,-73.9746,143.1274,13.3789,-44.7876,22.0215
-0.4474,0.2695,0.0372,-37.5977,-81.2988,157.5317,13.3789,-44.7876,22.0215
-0.4636,0.6754,0.2467,-17.3950,-92.2241,171.8140,10.9131,-43.7744,22.9492
-0.4240,1.3401,0.7430,6.5918,-93.6890,169.8608,10.9131,-43.7744,22.9492
-0.4286,1.3856,0.9751,24.4751,-91.7358,162.9028,10.9131,-43.7744,22.9492
-0.4197,1.3601,1.0497,25.5127,-79.9561,149.0479,10.9131,-43.7744,22.9492

0.2917,0.6326,1.1312,-10.6812,3.7231,-8.2397,10.6079,-29.6875,-2.2583
0.2855,0.7236,1.1448,-10.6812,5.7373,-11.9629,10.6079,-29.6875,-2.2583
0.2871,0.7837,1.1144,-9.7046,10.3760,-23.2544,10.6079,-29.6875,-2.2583
0.2811,0.8163,1.0016,-8.1787,11.7187,-29.6631,11.2427,-29.3213,-2.7832
0.2731,0.8228,0.9752,-6.9580,11.9019,-35.8887,11.2427,-29.3213,-2.7832
0.2661,0.8285,0.9678,-5.7373,11.4746,-48.8281,11.2427,-29.3213,-2.7832
0.2405,0.7922,0.9902,-2.5635,11.4136,-55.3589,11.2427,-29.3213,-2.7832
0.2236,0.7466,0.9933,-0.9155,11.7798,-61.6455,11.2427,-29.3213,-2.7832
0.2186,0.6802,0.9717,2.3804,13.0005,-72.9370,11.9141,-28.4302,-3.3203
0.2007,0.5404,0.9100,2.8687,13.6108,-77.0264,11.9141,-28.4302,-3.3203
0.1925,0.4805,0.8838,3.6621,13.5498,-80.3833,11.9141,-28.4302,-3.3203
0.1943,0.4225,0.8549,3.9673,13.4277,-85.0220,11.9141,-28.4302,-3.3203
0.1885,0.3373,0.7686,0.6714,13.0615,-86.7920,12.6587,-27.8564,-4.9072
0.1844,0.3042,0.7214,-2.5635,12.3901,-88.1958,12.6587,-27.8564,-4.9072
0.1854,0.2866,0.6902,-6.4697,10.1929,-89.8438,12.6587,-27.8564,-4.9072
0.1610,0.2793,0.6356,-15.3809,8.9111,-90.6982,12.6587,-27.8564,-4.9072
0.1439,0.2611,0.5955,-19.9585,7.3853,-91.7358,12.6587,-27.8564,-4.9072
0.1207,0.2189,0.5433,-30.2124,4.7607,-93.5669,12.6343,-27.7588,-4.1138
0.1162,0.0559,0.4209,-34.9731,2.9907,-93.5059,12.6343,-27.7588,-4.1138
0.1224,-0.0193,0.3342,-42.2363,1.1597,-92.3462,12.6343,-27.7588,-4.1138
0.1028,-0.0610,0.1802,-58.4717,-5.3711,-87.4634,12.6343,-27.7588,-4.1138
0.0651,-0.0348,-0.2343,-56.8237,-14.7705,-84.4727,12.7441,-29.2114,-3.4180
0.0428,-0.0219,-0.2996,-44.8608,-29.1138,-82.1533,12.7441,-29.2114,-3.4180
-0.0020,-0.0493,-0.2512,-17.0288,-62.1338,-79.5898,12.7441,-29.2114,-3.4180
-0.0598,-0.2434,0.0939,-11.0474,-76.2939,-78.6133,12.7441,-29.2114,-3.4180
-0.0968,-0.3826,0.2632,-9.0942,-86.9751,-76.6602,12.7441,-29.2114,-3.4180
-0.1021,-0.5046,0.3992,-17.0288,-100.1587,-68.1763,11.3892,-29.5410,-2.7710
-0.1389,-0.7179,0.7747,-19.9585,-103.8208,-61.7676,11.3892,-29.5410,-2.7710
-0.1487,-0.8196,0.9622,-23.1934,-104.3091,-54.1992,11.3892,-29.5410,-2.7710
-0.1405,-0.9072,1.0381,-39.9780,-95.5200,-35.2783,11.3892,-29.5410,-2.7710
-0.1035,-0.9353,0.8240,-52.9785,-90.0269,-24.1699,9.9731,-30.1270,-1.0498
-0.1531,-0.8827,0.5774,-62.6221,-86.7310,-12.8174,9.9731,-30.1270,-1.0498
-0.2225,-0.7606,0.3582,-57.6172,-96.3135,7.7515,9.9731,-30.1270,-1.0498
-0.2946,-0.4915,0.5166,-37.9639,-108.3984,16.5405,9.9731,-30.1270,-1.0498
-0.3260,-0.3914,0.8335,-20.5078,-118.9575,22.7661,9.9731,-30.1270,-1.0498
-0.3252,-0.3945,1.1211,-3.1128,-125.1831,29.4800,9.6191,-30.2856,0.9399
-0.3104,-0.4166,1.4833,-3.7842,-122.9858,33.5693,9.6191,-30.2856,0.9399
-0.3037,-0.4683,1.7203,-10.4980,-118.3472,36.2549,9.6191,-30.2856,0.9399
-0.2974,-0.5944,1.9017,-27.0996,-100.5249,46.1426,9.6191,-30.2856,0.9399
-0.2896,-0.4578,1.7517,-33.0811,-93.2007,54.0771,9.2773,-31.5674,5.9937
-0.2899,-0.3381,1.9185,-35.5225,-88.4399,60.6689,9.2773,-31.5674,5.9937
-0.2660,-0.2272,2.1523,-23.8647,-74.1577,68.4204,9.2773,-31.5674,5.9937
-0.1904,-0.2222,2.3871,-18.2495,-61.8286,70.6787,9.2773,-31.5674,5.9937
-0.1360,-0.2689,2.2797,-16.1133,-48.5229,72.9370,9.2773,-37.8174,6.0181
-0.1099,-0.2954,2.0740,-14.4653,-25.6348,80.5664,10.7788,-40.1245,6.0181
-0.0684,-0.3488,1.5465,-10.4980,-18.4937,85.2051,10.7788,-40.1245,6.0181
-0.0621,-0.3641,1.3003,-9.8877,-14.7095,90.1489,10.7788,-40.1245,6.0181
-0.0759,-0.4091,1.1013,-3.0518,-16.6016,101.6235,10.7788,-40.1245,6.0181
-0.1331,-0.4785,0.8799,-0.0610,-20.8130,108.4595,8.7036,-36.9507,-6.2500
-0.1743,-0.4801,0.8748,2.2583,-26.3672,115.9058,8.7036,-36.9507,-6.2500
-0.2271,-0.4347,0.9860,3.5400,-37.2925,130.3101,8.7036,-36.9507,-6.2500
-0.3458,-0.3141,1.4612,2.4414,-39.8560,137.3291,8.7036,-36.9507,-6.2500
-0.4135,-0.2443,1.7946,0.5493,-38.6963,143.9209,4.8218,-32.6172,-8.5327
-0.4520,-0.1669,2.0629,-2.3193,-23.3154,154.0527,4.8218,-32.6172,-8.5327
-0.5298,-0.0885,2.1248,-4.9438,-11.5356,157.7148,4.8218,-32.6172,-8.5327
-0.5679,-0.0339,1.9679,-3.9062,-1.2207,163.0859,4.8218,-32.6172,-8.5327
-0.5964,0.0812,1.9348,-5.2490,16.2964,171.2646,4.8218,-32.6172,-8.5327
-0.6661,0.3027,1.8634,-9.7656,24.8413,171.7529,2.6001,-32.4707,-7.8613
-0.6561,0.4114,1.9186,-10.4370,32.5317,170.9595,2.6001,-32.4707,-7.8613
-0.6028,0.6014,1.9471,-5.8594,49.0112,166.2598,2.6001,-32.4707,-7.8613
-0.6595,0.9447,2.0325,-1.4038,57.8613,159.9121,2.6001,-32.4707,-7.8613
-0.6519,1.0295,2.0488,3.1128,67.5049,151.6724,2.3193,-32.5562,-7.8369
-0.6643,1.0907,1.9893,5.1270,93.0786,131.9580,2.3193,-32.5562,-7.8369
-0.6107,1.0381,1.8483,6.5308,95.1538,121.5210,2.3193,-32.5562,-7.8369
-0.6093,1.0662,1.8727,0.0610,103.1494,112.4878,2.3193,-32.5562,-7.8369
-0.6018,1.1385,1.9618,-6.7749,111.1450,93.4448,2.3193,-32.5562,-7.8369
-0.6088,1.2660,2.0348,-17.1509,131.2256,82.5806,3.4424,-32.9834,-6.4087
-0.6168,1.2961,1.8970,-19.0430,143.0664,71.0449,3.4424,-32.9834,-6.4087
-0.6138,1.2961,1.6835,-18.7378,161.9263,47.1802,3.4424,-32.9834,-6.4087
-0.5815,1.3584,1.3975,-20.5078,166.9922,35.7056,3.4424,-32.9834,-6.4087
-0.5757,1.4241,1.3357,-21.3623,170.7153,23.9258,5.1636,-32.1045,-4.6143
-0.5725,1.4376,1.1869,-19.8975,174.4385,-2.8076,5.1636,-32.1045,-4.6143
-0.5172,1.2997,0.7249,-15.9302,176.8188,-15.6250,5.1636,-32.1045,-4.6143
-0.5338,1.1907,0.5605,-12.1460,173.7671,-28.1372,5.1636,-32.1045,-4.6143
-0.3956,1.0708,0.5494,-9.8267,163.3911,-48.4619,5.1636,-32.1045,-4.6143
-0.3796,0.9473,0.4630,-15.8081,157.3486,-57.6782,7.9956,-30.4565,-4.2480
-0.3181,0.8577,0.4430,-20.5078,151.3672,-67.1387,7.9956,-30.4565,-4.2480
-0.2761,0.7960,0.4880,-25.6348,138.9160,-81.9702,7.9956,-30.4565,-4.2480
-0.2048,0.6925,0.5985,-31.9214,134.0942,-88.7451,7.9956,-30.4565,-4.2480
-0.1803,0.6385,0.6283,-31.4331,129.9438,-95.0317,12.2559,-30.4565,-3.7964
-0.1708,0.5680,0.6305,-28.2593,123.7793,-105.8350,12.2559,-30.4565,-3.7964
-0.1445,0.4204,0.5625,-15.6250,121.2158,-110.2295,12.2559,-30.4565,-3.7964
-0.1350,0.3329,0.5033,-10.9253,118.5303,-113.4644,12.2559,-30.4565,-3.7964
-0.1132,0.2349,0.4363,-3.2959,112.4878,-117.0654,12.2559,-30.4565,-3.7964
-0.0492,0.0420,0.2327,-3.6621,109.4360,-117.4927,17.2119,-28.5645,-3.1860
-0.0237,-0.0427,0.0903,-6.2866,105.4688,-116.5161,17.2119,-28.5645,-3.1860
0.0254,-0.1337,-0.0864,-26.7334,94.6655,-112.6709,17.2119,-28.5645,-3.1860
0.1278,-0.2720,-0.5146,-32.7759,86.1816,-110.0464,17.2119,-28.5645,-3.1860
0.1752,-0.3279,-0.6658,-44.1284,74.4629,-107.0557,21.4111,-28.3447,-2.3682
0.2102,-0.3721,-0.7051,-50.1709,43.3960,-98.2666,21.4111,-28.3447,-2.3682
0.2557,-0.4436,-0.6278,-40.6494,28.0151,-92.8955,21.4111,-28.3447,-2.3682
0.2699,-0.4506,-0.6072,-26.7944,13.7939,-87.0972,21.4111,-28.3447,-2.3682
0.2653,-0.4602,-0.6049,-1.1597,-10.6812,-76.2939,21.4111,-28.3447,-2.3682
0.2565,-0.5502,-0.6262,2.5635,-22.5830,-71.8384,22.8394,-26.7578,-2.2461
0.2429,-0.5662,-0.6035,-0.6714,-34.4849,-67.0166,22.8394,-26.7578,-2.2461
0.2175,-0.5964,-0.5211,-7.1411,-58.5327,-53.7720,22.8394,-26.7578,-2.2461
0.1810,-0.5846,-0.3463,-8.9722,-69.3359,-47.1802,22.8394,-26.7578,-2.2461
0.1603,-0.5601,-0.3251,-8.0566,-79.4067,-40.8325,20.7520,-25.8911,-2.9541
0.1338,-0.5261,-0.2479,-8.7891,-99.5483,-29.2358,20.7520,-25.8911,-2.9541
0.0642,-0.3898,0.0599,-9.3384,-108.0933,-24.0479,20.7520,-25.8911,-2.9541
0.0457,-0.3373,0.2534,-6.6528,-114.9902,-20.6299,20.7520,-25.8911,-2.9541
0.0248,-0.3024,0.4304,5.1270,-122.3755,-16.3574,20.7520,-24.4507,-4.4067
0.0043,-0.3467,0.6508,10.1318,-123.1689,-15.2588,16.3208,-24.4507,-4.4067
-0.0010,-0.4091,0.6783,11.1694,-122.4976,-13.6108,16.3208,-24.4507,-4.4067
-0.0116,-0.4689,0.6483,-1.8311,-119.3237,-6.8970,16.3208,-24.4507,-4.4067
-0.0334,-0.5590,0.5525,-11.2915,-118.6523,-2.5024,16.3208,-24.4507,-4.4067
-0.0387,-0.5543,0.5432,-22.3389,-118.6523,2.9907,12.2437,-23.9624,-4.3213
-0.0682,-0.4905,0.4916,-35.7056,-122.0093,17.2119,12.2437,-23.9624,-4.3213
-0.1090,-0.1455,0.3584,-33.5693,-127.3193,23.0713,12.2437,-23.9624,-4.3213
-0.1323,0.0549,0.3971,-24.7192,-135.3760,26.2451,12.2437,-23.9624,-4.3213
-0.1542,0.2119,0.4583,5.7373,-153.6255,23.0103,10.8643,-24.5850,-3.2959
-0.2344,0.2997,0.5939,19.1040,-161.8652,17.6392,10.8643,-24.5850,-3.2959
-0.2797,0.2736,0.8271,25.3296,-169.5557,11.9019,10.8643,-24.5850,-3.2959
-0.3748,0.3021,1.1494,22.2168,-177.9785,1.2817,10.8643,-24.5850,-3.2959
-0.3678,0.2236,1.4352,28.4424,-177.0630,-2.6855,10.8643,-24.5850,-3.2959
-0.3549,-0.1539,1.6310,20.9961,-173.7061,-9.6436,10.1685,-25.0244,-5.6519
-0.3921,-0.2158,1.7443,11.4746,-160.8887,-6.2256,10.1685,-25.0244,-5.6519
-0.3881,-0.3658,2.2397,8.0566,-154.4189,-5.5542,10.1685,-25.0244,-5.6519
-0.3853,-0.2706,2.4594,11.6577,-144.2871,-0.6714,10.1685,-25.0244,-5.6519

0.3876,0.4830,1.0790,-8.1787,11.7187,0.6104,13.7695,-27.3560,-4.6265
0.3940,0.5094,1.0483,-7.8125,13.0615,-2.2583,13.7695,-27.3560,-4.6265
0.3892,0.5347,1.0181,-8.4229,14.7095,-8.5449,14.0015,-27.9663,-3.8330
0.3868,0.5771,1.0237,-14.1602,15.0146,-12.3291,14.0015,-27.9663,-3.8330
0.3820,0.5884,1.0459,-17.8833,15.6860,-16.1743,14.0015,-27.9663,-3.8330
0.3806,0.5913,1.0558,-23.0103,18.6768,-23.8647,14.0015,-27.9663,-3.8330
0.3752,0.5861,1.0116,-24.5972,20.2026,-27.4048,14.0015,-27.9663,-3.8330
0.3711,0.5851,0.9652,-24.6582,21.3623,-30.7007,14.1968,-28.2104,-4.2358
0.3650,0.5951,0.8901,-26.6113,22.5830,-36.9263,14.1968,-28.2104,-4.2358
0.3555,0.6328,0.7389,-30.2124,21.6675,-40.4663,14.1968,-28.2104,-4.2358
0.3441,0.6501,0.6930,-29.6631,19.6533,-44.2505,14.1968,-28.2104,-4.2358
0.3323,0.6581,0.6547,-24.9634,14.5264,-52.3682,14.8437,-27.7832,-4.1138
0.3123,0.6670,0.5580,-24.4751,11.5356,-56.6406,14.8437,-27.7832,-4.1138
0.2946,0.6653,0.5270,-23.8647,8.1177,-61.0352,14.8437,-27.7832,-4.1138
0.2704,0.6595,0.5219,-23.0713,4.3945,-65.5518,14.8437,-27.7832,-4.1138
0.2438,0.6410,0.5243,-17.7612,-1.7090,-74.9512,14.8437,-27.7832,-4.1138
0.1844,0.5530,0.4824,-15.3809,-3.6621,-79.4067,14.6240,-27.5757,-3.5156
0.1531,0.4749,0.4401,-14.8315,-5.6763,-83.4351,14.6240,-27.5757,-3.5156
0.1226,0.3761,0.3948,-17.0898,-9.6436,-89.9658,14.6240,-27.5757,-3.5156
0.0657,0.1503,0.3108,-32.1045,-11.4136,-91.6138,14.6240,-27.5757,-3.5156
0.0378,0.0372,0.2686,-46.0205,-13.3057,-92.1021,14.4287,-28.3813,-5.1025
0.0209,-0.0780,0.2279,-70.4346,-18.2495,-89.4775,14.4287,-28.3813,-5.1025
-0.0127,-0.2539,0.0360,-78.7964,-22.0337,-86.0596,14.4287,-28.3813,-5.1025
-0.0294,-0.2976,-0.1486,-80.6885,-28.4424,-81.6650,14.4287,-28.3813,-5.1025
-0.0455,-0.3071,-0.3068,-56.0913,-54.0161,-72.0825,14.4287,-28.3813,-5.1025
-0.0942,-0.3059,-0.3861,-39.3066,-72.3267,-68.2983,12.7686,-30.0049,-3.3447
-0.1472,-0.3459,-0.2294,-24.3530,-91.3696,-65.7349,12.7686,-30.0049,-3.3447
-0.2053,-0.4443,0.0378,4.2725,-123.2910,-61.6455,12.7686,-30.0049,-3.3447
-0.2986,-0.7379,0.6995,12.9395,-132.0190,-58.1665,12.7686,-30.0049,-3.3447
-0.3135,-0.9042,1.0118,14.1602,-135.7422,-53.2837,10.2417,-30.0537,-1.3794
-0.3069,-1.0542,1.3013,-9.1553,-130.0049,-36.6821,10.2417,-30.0537,-1.3794
-0.2843,-1.2452,1.5645,-13.7939,-123.1079,-25.6348,10.2417,-30.0537,-1.3794
-0.2836,-1.2251,1.5717,-24.2310,-115.1123,-13.1226,10.2417,-30.0537,-1.3794
-0.2819,-1.1140,1.5741,-34.8511,-102.9053,10.6812,10.2417,-30.0537,-1.3794
-0.2394,-0.8387,1.6909,-28.1982,-98.9990,20.3247,8.6914,-29.5532,1.0498
-0.2097,-0.7930,1.7858,-17.7002,-94.2383,27.4048,8.6914,-29.5532,1.0498
