aX, aY, aZ, gX, gY, gZ, mX, mY, mZ
-0.0321,-0.3890,1.1316,0.6104,5.9204,2.3804,3.9917,-14.3066,-8.3740
-0.0338,-0.3776,1.1477,1.5259,8.3618,2.7466,3.9917,-14.3066,-8.3740
-0.0341,-0.3403,1.1698,2.1362,10.0708,2.6245,4.5898,-14.0991,-8.4351
-0.0353,-0.3287,1.1689,2.9907,11.9629,2.2583,4.5898,-14.0991,-8.4351
-0.0348,-0.3234,1.1654,5.2490,16.4795,1.1597,4.5898,-14.0991,-8.4351
-0.0310,-0.3362,1.1056,5.5542,18.8599,0.6104,4.5898,-14.0991,-8.4351
-0.0275,-0.3550,1.0607,6.1035,20.9961,0.1831,4.5898,-14.0991,-8.4351
-0.0243,-0.3706,1.0177,4.7607,24.2920,-0.3052,4.5776,-13.7085,-8.4839
-0.0145,-0.4059,0.9363,2.9297,25.5737,-0.0610,4.5776,-13.7085,-8.4839
-0.0114,-0.4031,0.9004,1.2817,26.4893,0.4272,4.5776,-13.7085,-8.4839
-0.0087,-0.3953,0.8695,-4.2725,28.4424,1.5869,4.5776,-13.7085,-8.4839
0.0024,-0.3643,0.7896,-7.7515,29.3579,2.0752,5.0049,-13.6230,-8.7158
0.0081,-0.3413,0.7474,-12.0239,30.0293,2.2583,5.0049,-13.6230,-8.7158
0.0078,-0.3206,0.6986,-14.8926,30.3955,2.3804,5.0049,-13.6230,-8.7158
0.0052,-0.2429,0.5753,-18.5547,30.5786,1.9531,5.0049,-13.6230,-8.7158
0.0021,-0.2166,0.5149,-19.3481,29.9683,0.9766,5.0049,-13.6230,-8.7158
-0.0001,-0.2091,0.4441,-19.4702,29.3579,-2.0752,6.2134,-14.4897,-9.3140
-0.0104,-0.2506,0.2621,-22.0947,26.0010,-3.1738,6.2134,-14.4897,-9.3140
-0.0166,-0.2942,0.1802,-25.2686,22.9492,-4.0894,6.2134,-14.4897,-9.3140
-0.0225,-0.3525,0.0962,-31.8604,13.8550,-4.7607,6.2134,-14.4897,-9.3140
-0.0315,-0.4467,-0.0336,-38.2080,7.8125,-3.9062,7.8979,-15.6250,-8.7646
-0.0354,-0.4620,-0.0714,-42.7246,0.7935,-2.9907,7.8979,-15.6250,-8.7646
-0.0377,-0.4897,-0.0791,-41.0156,-14.3433,1.1597,7.8979,-15.6250,-8.7646
-0.0543,-0.4553,-0.1180,-38.0859,-23.0103,4.0894,7.8979,-15.6250,-8.7646
-0.0746,-0.3954,-0.0947,-36.3159,-32.7759,6.9580,7.8979,-15.6250,-8.7646
-0.0940,-0.3181,-0.0336,-32.4707,-51.9409,11.2915,7.6538,-17.7002,-8.7158
-0.1414,-0.1490,0.1713,-30.0903,-60.4248,11.7798,7.6538,-17.7002,-8.7158
-0.1594,-0.0853,0.3022,-26.8555,-67.8101,10.9863,7.6538,-17.7002,-8.7158
-0.1722,-0.0789,0.4183,-15.8691,-78.1250,7.1411,7.6538,-17.7002,-8.7158
-0.2008,-0.1150,0.6520,-7.9346,-81.4819,4.8218,5.5298,-18.1030,-9.3384
-0.2151,-0.1406,0.7307,-1.0986,-83.8623,3.2959,5.5298,-18.1030,-9.3384
-0.2253,-0.1312,0.7733,8.6060,-87.0972,1.5869,5.5298,-18.1030,-9.3384
-0.2834,-0.2822,0.9425,7.3853,-87.8906,0.3052,5.5298,-18.1030,-9.3384
-0.2716,-0.1696,1.0696,0.7324,-87.7686,-0.9155,5.5298,-18.1030,-9.3384
-0.3138,-0.1982,1.1810,9.3384,-84.4116,0.1831,3.6621,-18.1641,-11.2915
-0.3235,-0.1179,1.1871,10.4370,-81.9092,-0.7935,3.6621,-18.1641,-11.2915
-0.3291,-0.1216,1.1835,11.3525,-80.1392,-2.9297,3.6621,-18.1641,-11.2915
-0.3318,-0.1708,1.2229,12.5732,-79.7119,-6.7139,3.6621,-18.1641,-11.2915
-0.3340,-0.2223,1.3799,13.2446,-79.4678,-7.9346,1.6235,-18.1152,-12.3657
-0.3319,-0.2380,1.4645,14.4653,-79.3457,-7.6294,1.6235,-18.1152,-12.3657
-0.3290,-0.2433,1.5797,19.4702,-76.9653,-6.1646,1.6235,-18.1152,-12.3657
-0.3350,-0.2303,1.8258,23.1323,-74.0967,-6.0425,1.6235,-18.1152,-12.3657
-0.3411,-0.2256,1.9388,24.6582,-70.1294,-6.7749,1.6235,-18.1152,-15.4907
-0.3372,-0.2297,2.0388,27.9541,-59.3872,-7.8735,-1.6235,-16.8945,-14.2822
-0.3275,-0.2882,2.2660,32.1045,-53.2837,-8.1787,-1.6235,-16.8945,-14.2822
-0.3226,-0.2952,2.3390,36.1938,-45.7153,-7.9346,-1.6235,-16.8945,-14.2822
-0.3173,-0.2684,2.3953,34.4849,-28.1982,-7.0801,-1.6235,-16.8945,-14.2822
-0.3264,-0.1769,2.4481,32.4097,-18.3105,-7.5684,-3.7720,-15.9180,-12.9883
-0.3409,-0.1522,2.4293,31.6772,-8.2397,-8.7280,-3.7720,-15.9180,-12.9883
-0.3534,-0.1613,2.3846,30.7617,10.0708,-12.5732,-3.7720,-15.9180,-12.9883
-0.3630,-0.3154,2.3160,29.1748,18.6157,-14.2822,-3.7720,-15.9180,-12.9883
-0.3734,-0.3949,2.2723,29.5410,26.8555,-14.5874,-2.8564,-14.5508,-12.6221
-0.3815,-0.4454,2.1927,37.0483,41.8701,-11.8408,-2.8564,-14.5508,-12.6221
-0.4011,-0.5175,2.0172,41.3208,48.3398,-9.5825,-2.8564,-14.5508,-12.6221
-0.4034,-0.5140,1.9053,43.3960,54.1382,-6.7139,-2.8564,-14.5508,-12.6221
-0.4108,-0.4961,1.8036,39.9780,63.2935,-2.3804,-2.8564,-14.5508,-12.6221
-0.4181,-0.3927,1.6747,36.2549,66.5283,-0.8545,-0.6348,-12.9150,-12.0239
-0.4161,-0.3311,1.5851,34.8511,69.6411,0.5493,-0.6348,-12.9150,-12.0239
-0.4166,-0.2811,1.5159,35.2783,74.5850,0.3662,-0.6348,-12.9150,-12.0239
-0.4139,-0.2379,1.4019,36.6821,76.9653,0.6104,-0.6348,-12.9150,-12.0239
-0.4080,-0.3038,1.3413,40.7715,79.1016,-0.1221,1.7334,-11.3525,-8.4106
-0.3899,-0.3405,1.2518,45.5933,81.6650,0.4272,1.7334,-11.3525,-8.4106
-0.3658,-0.3606,1.1833,41.8701,81.9092,0.4272,1.7334,-11.3525,-8.4106
-0.3470,-0.2924,1.1359,35.2173,82.6416,1.8921,1.7334,-11.3525,-8.4106
-0.3367,-0.2615,1.1229,28.0151,84.2285,-1.0986,1.7334,-11.3525,-8.4106
-0.3391,-0.3253,1.1919,26.7944,86.4868,-2.3804,2.9907,-9.9976,-7.9468
-0.3298,-0.3600,1.1317,30.5786,89.5996,-2.9297,2.9907,-9.9976,-7.9468
-0.3230,-0.4241,1.0695,33.7524,94.2383,-3.1128,2.9907,-9.9976,-7.9468
-0.3047,-0.4077,0.9597,29.6631,96.1304,-2.7466,2.9907,-9.9976,-7.9468
-0.2993,-0.3911,0.9323,23.9258,97.4731,-2.6855,3.3447,-8.5205,-8.2886
-0.2916,-0.3750,0.8978,20.3857,101.1963,-3.5400,3.3447,-8.5205,-8.2886
-0.2467,-0.3834,0.7958,17.5171,103.0273,-4.6997,3.3447,-8.5205,-8.2886
-0.2428,-0.4232,0.7322,19.2871,104.9805,-5.7983,3.3447,-8.5205,-8.2886
-0.2301,-0.4562,0.6329,19.6533,108.0322,-6.2256,3.3447,-8.5205,-8.2886
-0.2042,-0.5109,0.3860,18.9209,107.2388,-5.7983,4.9561,-8.0200,-9.0088
-0.1974,-0.5098,0.2983,16.4185,105.2856,-4.9438,4.9561,-8.0200,-9.0088
-0.1836,-0.4998,0.2279,10.4980,98.9380,-4.0283,4.9561,-8.0200,-9.0088
-0.1400,-0.4779,0.1262,9.2773,95.1538,-3.9673,4.9561,-8.0200,-9.0088
-0.1090,-0.4730,0.0901,9.2773,91.0645,-3.9673,8.1421,-7.3730,-9.0454
-0.0885,-0.4860,0.0652,8.8501,82.7637,-4.4556,8.1421,-7.3730,-9.0454
-0.0581,-0.5519,0.0360,7.3853,78.7354,-4.2725,8.1421,-7.3730,-9.0454
-0.0356,-0.5754,0.0129,4.7607,74.9512,-3.4790,8.1421,-7.3730,-9.0454
-0.0226,-0.5935,-0.0056,-1.8921,67.3828,-1.3428,8.1421,-7.3730,-9.0454
0.0167,-0.5105,-0.1007,-7.4463,63.4766,0.0610,10.4858,-7.3853,-8.5571
0.0321,-0.4899,-0.1132,-14.1602,58.4106,-0.1221,10.4858,-7.3853,-8.5571
0.0472,-0.4602,-0.1001,-23.4985,48.8892,-0.0610,10.4858,-7.3853,-8.5571
0.0560,-0.3746,-0.0870,-23.9868,44.4946,0.2441,10.4858,-7.3853,-8.5571
0.0510,-0.3413,-0.0980,-22.6440,40.4053,-0.2441,13.2080,-8.4229,-8.5937
0.0480,-0.3247,-0.1093,-20.3857,32.4097,-2.6855,13.2080,-8.4229,-8.5937
0.0387,-0.3716,-0.1396,-17.8833,28.5034,-3.2349,13.2080,-8.4229,-8.5937
0.0334,-0.3944,-0.1729,-15.2588,24.4751,-3.2349,13.2080,-8.4229,-8.5937
0.0404,-0.4133,-0.2238,-14.0381,15.5640,-3.1128,13.2080,-8.4229,-8.5937
0.0732,-0.4620,-0.3304,-13.7939,9.8877,-2.9907,14.0625,-9.5825,-10.2173
0.0964,-0.4786,-0.3781,-13.9771,3.5400,-2.3804,14.0625,-9.5825,-10.2173
0.1101,-0.4906,-0.4222,-18.5547,-9.9487,-0.2441,14.0625,-9.5825,-10.2173
0.1019,-0.4999,-0.4739,-21.5454,-18.1885,1.2817,14.0625,-9.5825,-10.2173
0.0874,-0.4775,-0.4896,-24.9634,-26.8555,3.0518,12.7563,-10.0708,-8.9233
0.0593,-0.4188,-0.5021,-30.7617,-46.2036,6.1646,12.7563,-10.0708,-8.9233
0.0104,-0.2463,-0.5121,-32.1655,-57.1289,6.1646,12.7563,-10.0708,-8.9233
-0.0243,-0.1759,-0.4576,-30.2734,-69.0918,5.2490,12.7563,-10.0708,-8.9233
-0.0581,-0.1035,-0.3628,-26.4282,-91.8579,0.9766,10.2417,-11.3403,-8.6182
-0.1367,-0.0223,-0.0878,-26.8555,-101.5625,-2.4414,10.2417,-11.3403,-8.6182
-0.1827,-0.0300,0.0789,-28.5034,-109.2529,-5.9814,10.2417,-11.3403,-8.6182
-0.2273,-0.0692,0.2400,-25.0244,-119.3848,-14.3433,10.2417,-11.3403,-8.6182
-0.2676,-0.2693,0.4037,-18.4326,-122.4365,-17.0288,10.2417,-11.3403,-8.6182
-0.2753,-0.3610,0.4521,-12.3901,-125.4883,-17.3340,6.4453,-12.2559,-7.1533
-0.2848,-0.4022,0.5125,-11.4136,-132.2021,-14.6484,6.4453,-12.2559,-7.1533
-0.3470,-0.3383,0.7133,-13.8550,-135.3149,-12.5732,6.4453,-12.2559,-7.1533
-0.3953,-0.2577,0.8776,-15.2588,-137.8784,-10.9863,6.4453,-12.2559,-7.1533
-0.4319,-0.2500,1.1005,-21.3623,-136.2305,-12.9395,5.0415,-13.2935,-8.0078
-0.4504,-0.2568,1.3364,-15.8081,-132.8125,-16.5405,5.0415,-13.2935,-8.0078
-0.4357,-0.1429,1.3434,-20.3247,-127.9907,-16.9067,5.0415,-13.2935,-8.0078
-0.4410,-0.0908,1.3024,-11.9019,-119.6289,-22.1558,5.0415,-13.2935,-8.0078
-0.4536,-0.2722,1.4166,-26.5503,-116.5771,-26.9775,5.0415,-13.2935,-8.0078
-0.4913,-0.4602,1.4857,-27.4658,-113.2202,-27.5879,2.6489,-13.7451,-10.4980
-0.4611,-0.3326,1.5745,-20.3247,-106.3232,-28.0151,2.6489,-13.7451,-10.4980
-0.4666,-0.5870,1.5142,-4.7607,-104.0039,-23.0713,2.6489,-13.7451,-10.4980
-0.4762,-0.5863,1.5653,-7.6904,-102.3560,-20.8130,2.6489,-13.7451,-10.4980

0.0048,0.1844,1.5128,17.7002,-15.4419,3.1738,6.1523,-26.3916,-6.7017
0.0107,0.2129,1.6471,17.5171,-14.4653,2.2583,6.1523,-26.3916,-6.7017
-0.0027,0.2426,1.7661,13.6108,-8.1177,-0.9766,6.1523,-26.3916,-6.7017
-0.0161,0.2460,1.9523,12.2070,-3.3569,-2.8076,6.1523,-26.3916,-6.7017
-0.0232,0.1947,2.0248,11.4746,2.3804,-4.5166,5.2368,-25.7080,-6.5308
-0.0132,0.1508,2.0428,6.5918,17.7002,-6.4697,5.2368,-25.7080,-6.5308
0.0138,0.1294,1.9557,1.3428,25.4517,-7.2632,5.2368,-25.7080,-6.5308
0.0165,0.1104,1.9188,-1.6479,32.1655,-7.8735,5.2368,-25.7080,-6.5308
0.0088,0.0885,1.8358,0.9766,38.3301,-7.6904,5.2368,-25.7080,-6.5308
-0.0026,0.1405,1.6699,3.8452,47.7905,-7.0190,5.4443,-24.8169,-7.1655
-0.0049,0.1926,1.6252,3.7231,51.2085,-7.0190,5.4443,-24.8169,-7.1655
-0.0112,0.2676,1.5878,2.5635,54.2603,-8.0566,5.4443,-24.8169,-7.1655
-0.0127,0.3184,1.5437,1.1597,60.2417,-13.1226,5.4443,-24.8169,-7.1655
-0.0267,0.3029,1.4703,2.0752,62.8052,-16.9067,5.9570,-24.8047,-6.7627
-0.0322,0.2582,1.4366,3.9673,65.1855,-20.0806,5.9570,-24.8047,-6.7627
-0.0354,0.2076,1.3990,8.6670,69.5190,-24.3530,5.9570,-24.8047,-6.7627
-0.0244,0.1193,1.3323,8.4229,71.7773,-25.4517,5.9570,-24.8047,-6.7627
-0.0156,0.1073,1.3013,8.3008,73.9746,-26.0620,5.9570,-24.8047,-6.7627
-0.0219,0.1007,1.2559,7.5684,78.7354,-27.5269,7.9468,-24.2920,-7.2144
-0.0338,0.1021,1.1449,3.0518,80.8105,-28.6255,7.9468,-24.2920,-7.2144
-0.0414,0.1007,1.0837,1.5869,82.5195,-29.9072,7.9468,-24.2920,-7.2144
-0.0398,0.0770,1.0055,1.9531,84.0454,-33.2642,7.9468,-24.2920,-7.2144
-0.0295,-0.0371,0.8276,2.6855,84.8389,-34.4849,11.3403,-24.1211,-8.0811
-0.0217,-0.0725,0.7660,1.5259,84.1064,-34.6069,11.3403,-24.1211,-8.0811
-0.0133,-0.0957,0.7255,-0.8545,83.0078,-34.1797,11.3403,-24.1211,-8.0811
0.0059,-0.1553,0.6556,-5.0659,80.5664,-33.8745,11.3403,-24.1211,-8.0811
0.0154,-0.1832,0.6259,-6.9580,79.2236,-33.4473,11.3403,-24.1211,-8.0811
0.0187,-0.2118,0.5913,-8.4229,77.9419,-31.7993,14.2578,-24.4507,-7.4463
0.0327,-0.2676,0.4850,-7.7515,76.1108,-30.4565,14.2578,-24.4507,-7.4463
0.0361,-0.2949,0.4071,-6.3477,74.7681,-28.7476,14.2578,-24.4507,-7.4463
0.0533,-0.3087,0.3276,-6.1035,70.4956,-24.7803,14.2578,-24.4507,-7.4463
0.0935,-0.3170,0.1528,-8.0566,67.1387,-22.7661,16.6260,-24.5117,-7.3120
0.1168,-0.3315,0.0682,-8.6670,62.8052,-20.9961,16.6260,-24.5117,-7.3120
0.1292,-0.3275,0.0242,-13.7939,51.8799,-16.6626,16.6260,-24.5117,-7.3120
0.1550,-0.3088,-0.0079,-16.2354,46.1426,-14.1602,16.6260,-24.5117,-7.3120
0.1530,-0.3040,-0.0094,-14.8315,40.3442,-12.3291,19.2871,-25.7446,-5.4687
0.1553,-0.2957,-0.0034,-12.0239,29.1748,-8.1177,19.2871,-25.7446,-5.4687
0.1537,-0.2421,0.0251,-11.9019,24.3530,-6.1035,19.2871,-25.7446,-5.4687
0.1560,-0.2327,0.0483,-12.3291,19.6533,-5.0659,19.2871,-25.7446,-5.4687
0.1672,-0.2181,0.0598,-11.7187,11.6577,-3.2349,19.2871,-25.7446,-5.4687
0.1835,-0.2322,0.0585,-10.9863,8.1177,-2.8687,19.7144,-26.5137,-7.0557
0.2062,-0.2461,0.0386,-10.9253,4.9438,-2.0142,19.7144,-26.5137,-7.0557
0.2264,-0.2622,0.0151,-14.0991,-1.6479,0.5493,19.7144,-26.5137,-7.0557
0.2523,-0.3090,-0.0284,-17.8223,-4.7607,2.1362,19.7144,-26.5137,-7.0557
0.2531,-0.3228,-0.0447,-21.9727,-8.7280,4.0894,19.4092,-26.9775,-5.7617
0.2474,-0.3273,-0.0538,-30.5786,-17.9443,9.1553,19.4092,-26.9775,-5.7617
0.2260,-0.2731,-0.0717,-32.9590,-22.8271,12.2070,19.4092,-26.9775,-5.7617
0.2141,-0.2162,-0.0648,-33.5693,-28.6255,14.8315,19.4092,-26.9775,-5.7617
0.2104,-0.1382,-0.0552,-31.4941,-34.6069,18.8599,19.4092,-26.9775,-5.7617
0.1814,0.0160,-0.0437,-17.7002,-47.1191,19.3481,18.0054,-28.0396,-6.1646
0.1627,0.0490,-0.0363,-10.9863,-53.8940,18.7378,18.0054,-28.0396,-6.1646
0.1470,0.0587,-0.0043,-7.6294,-60.7910,17.6392,18.0054,-28.0396,-6.1646
0.1305,0.0558,0.0479,-5.3101,-75.0122,14.6484,18.0054,-28.0396,-6.1646
0.0691,0.0043,0.2128,-4.6387,-81.1157,13.4277,15.3442,-27.3560,-6.1890
0.0323,-0.0396,0.3081,-4.5776,-86.6089,12.7563,15.3442,-27.3560,-6.1890
0.0026,-0.0715,0.4126,-3.1128,-94.9097,13.3667,15.3442,-27.3560,-6.1890
-0.0133,-0.0958,0.5480,0.7324,-97.7783,14.5264,15.3442,-27.3560,-6.1890
-0.0364,-0.1123,0.5964,4.8828,-100.4028,15.5640,15.3442,-27.3560,-6.1890
-0.0627,-0.1223,0.6553,4.6997,-104.6143,18.1885,10.9375,-27.0874,-7.5439
-0.1414,-0.0858,0.7513,0.0610,-106.2012,19.7754,10.9375,-27.0874,-7.5439
-0.1783,-0.0319,0.8112,-5.7983,-107.4219,21.1182,10.9375,-27.0874,-7.5439
-0.1844,0.0366,0.8774,-20.0195,-108.8257,22.5830,10.9375,-27.0874,-7.5439
-0.1650,0.1658,1.0215,-25.6348,-108.8867,21.7285,8.2031,-27.5146,-5.2979
-0.1580,0.1696,1.0895,-26.2451,-108.3984,20.0806,8.2031,-27.5146,-5.2979
-0.1812,0.1342,1.1353,-22.5220,-106.3232,17.5171,8.2031,-27.5146,-5.2979
-0.2357,0.0576,1.1909,-16.9678,-105.7129,17.6392,8.2031,-27.5146,-5.2979
-0.2689,0.0786,1.2495,-18.2495,-105.0415,18.5547,8.2031,-27.5146,-5.2979
-0.2759,0.1011,1.2521,-14.5264,-103.8208,20.9961,6.9458,-28.6133,-4.5044
-0.2382,0.3873,1.2723,-9.6436,-103.8818,20.3247,6.9458,-28.6133,-4.5044
-0.2555,0.4471,1.2887,-5.7983,-104.0649,17.7002,6.9458,-28.6133,-4.5044
-0.2629,0.4401,1.3225,-3.9673,-103.6987,8.6670,6.9458,-28.6133,-4.5044
-0.3035,0.3108,1.6974,-19.7754,-101.0132,3.6011,5.0903,-29.3701,-7.2021
-0.2931,0.2006,1.6987,-12.2070,-97.1069,1.7700,5.0903,-29.3701,-7.2021
-0.2825,0.0717,1.6589,-5.2490,-89.8438,3.2959,5.0903,-29.3701,-7.2021
-0.2380,0.0427,1.6312,-1.5259,-87.2192,4.0283,5.0903,-29.3701,-7.2021
-0.2467,-0.0028,1.7626,-4.2114,-85.0220,3.7231,5.0903,-29.3701,-7.2021
-0.2574,0.0493,1.8452,-8.4229,-78.0640,7.7515,3.6987,-29.6875,-8.8379
-0.2657,0.1362,2.0422,-10.1929,-73.4253,8.9722,3.6987,-29.6875,-8.8379
-0.2603,0.1781,2.1201,-9.2773,-68.0542,10.7422,3.6987,-29.6875,-8.8379
-0.2532,0.2701,2.1346,-8.6060,-55.9692,13.2446,3.6987,-29.6875,-8.8379
-0.2343,0.4214,2.1422,-10.1929,-50.6592,12.3901,1.0864,-30.2368,-9.1675
-0.2242,0.4417,2.1813,-11.0474,-46.0205,10.9253,1.0864,-30.2368,-9.1675
-0.2238,0.4572,2.2502,-7.0190,-36.9873,8.3618,1.0864,-30.2368,-9.1675
-0.2269,0.4891,2.4568,6.8359,-31.6162,7.3853,1.0864,-30.2368,-9.1675
-0.2322,0.5406,2.5559,12.8784,-24.8413,6.5918,1.0864,-30.2368,-9.1675
-0.2354,0.6219,2.6219,14.8926,-16.6016,2.5635,-1.2451,-29.9561,-9.6436
-0.2648,0.7205,2.6803,15.6250,2.5024,-0.8545,-1.2451,-29.9561,-9.6436
-0.2744,0.7389,2.6642,18.0054,13.1836,-4.2114,-1.2451,-29.9561,-9.6436
-0.2965,0.7281,2.6240,21.8506,23.8037,-8.3618,-1.2451,-29.9561,-9.6436
-0.3055,0.7126,2.5269,21.9116,45.4712,-17.0288,0.3418,-29.1016,-8.7524
-0.3281,0.6709,2.2883,21.6675,54.9316,-21.3623,0.3418,-29.1016,-8.7524
-0.3309,0.6241,2.1311,22.7661,63.9648,-25.6348,0.3418,-29.1016,-8.7524
-0.3389,0.5486,1.9512,26.8555,77.3926,-32.1045,0.3418,-29.1016,-8.7524
-0.3391,0.4521,1.5826,26.3062,81.9092,-34.6680,0.3418,-29.1016,-8.7524
-0.3517,0.3962,1.4954,23.5596,84.4116,-36.8042,4.2236,-29.6875,-7.9346
-0.3481,0.3844,1.3893,23.1323,86.1816,-39.9780,4.2236,-29.6875,-7.9346
-0.3444,0.2848,1.2335,24.6582,87.8296,-41.8091,4.2236,-29.6875,-7.9346
-0.3419,0.1982,1.1937,25.3296,88.0737,-43.5181,4.2236,-29.6875,-7.9346
-0.3406,0.1617,1.1241,23.7427,88.2568,-44.0063,5.7617,-27.7344,-5.7373
-0.3346,0.1393,1.0663,24.7803,87.7075,-43.7012,5.7617,-27.7344,-5.7373
-0.3278,0.1156,1.0221,26.7944,87.7075,-43.7012,5.7617,-27.7344,-5.7373
-0.3339,0.0717,0.9813,30.2124,87.8906,-44.1284,5.7617,-27.7344,-5.7373
-0.3434,0.0275,0.9430,30.2124,88.0127,-45.4712,5.7617,-27.7344,-5.7373
-0.3153,-0.0417,0.8059,26.8555,89.1724,-45.8984,5.3711,-25.7690,-4.7974
-0.2953,-0.0957,0.7655,24.9634,88.9282,-46.1426,5.3711,-25.7690,-4.7974
-0.2889,-0.1595,0.7097,25.5127,88.7451,-46.0205,5.3711,-25.7690,-4.7974
-0.2767,-0.2155,0.6289,23.3154,88.1348,-44.0674,5.3711,-25.7690,-4.7974
-0.2417,-0.3311,0.4343,22.0337,87.0361,-42.5415,5.3711,-25.7690,-4.7974
-0.2191,-0.3669,0.3351,19.9585,84.8999,-40.4663,6.8848,-26.0986,-6.7627
-0.1975,-0.3956,0.2266,18.7988,82.0923,-37.8418,6.8848,-26.0986,-6.7627
-0.1666,-0.4181,0.1252,15.1978,72.9980,-32.4097,6.8848,-26.0986,-6.7627
-0.0918,-0.4543,-0.0212,12.4512,67.3828,-29.7852,6.8848,-26.0986,-6.7627
-0.0608,-0.4921,-0.0619,7.9956,60.6689,-27.0996,9.7412,-25.2808,-7.9102
-0.0355,-0.5176,-0.0906,3.8452,45.8374,-19.2261,9.7412,-25.2808,-7.9102
0.0046,-0.4553,-0.0736,1.8921,38.1470,-15.0757,9.7412,-25.2808,-7.9102
0.0364,-0.3871,-0.0488,-1.6479,31.0059,-11.1084,9.7412,-25.2808,-7.9102
0.0505,-0.3077,0.0234,-3.9062,23.9258,-6.4087,9.7412,-25.2808,-7.9102
0.0784,-0.1906,0.2227,-2.8076,11.9019,-5.4932,10.7788,-26.2329,-8.4961
0.0887,-0.1798,0.3143,-0.7324,7.8125,-5.3101,10.7788,-26.2329,-8.4961

-0.3245,0.2288,1.4633,-3.3569,-76.1719,27.5879,-0.9277,-30.1147,-8.6060
-0.3044,0.2882,1.6003,-6.2866,-73.2422,26.4893,-0.9277,-30.1147,-8.6060
-0.3451,0.2742,1.6199,5.0659,-66.1011,24.4751,-0.9277,-30.1147,-8.6060
-0.3407,0.3231,1.6292,2.9907,-62.3779,21.9116,-0.9277,-30.1147,-8.6060
-0.3296,0.3085,1.6576,-0.1831,-59.2041,19.7144,-0.9277,-30.1147,-8.6060
-0.3209,0.3107,1.7135,-5.9814,-52.8564,15.1367,-3.7231,-30.5786,-9.9976
-0.3053,0.3149,1.9277,-6.5918,-48.9502,13.6108,-3.7231,-30.5786,-9.9976
-0.2921,0.3418,1.9921,-3.9673,-43.5791,13.4277,-3.7231,-30.5786,-9.9976
-0.2948,0.4086,2.0020,5.3101,-31.4331,12.2070,-3.7231,-30.5786,-9.9976
-0.3075,0.5166,2.0154,5.7373,-25.5127,10.6201,-5.8594,-30.5420,-8.9233
-0.3036,0.5739,1.9907,4.0894,-19.5313,8.3618,-5.8594,-30.5420,-8.9233
-0.3002,0.6295,1.9819,-1.2207,-8.2397,0.6714,-5.8594,-30.5420,-8.9233
-0.2931,0.6403,1.9816,2.9297,-2.9297,-2.9297,-5.8594,-30.5420,-8.9233
-0.2897,0.6030,1.9332,8.2397,2.2583,-6.1646,-5.8594,-30.5420,-8.9233
-0.2966,0.5732,1.8519,13.4277,12.2070,-12.0850,-5.5420,-30.5054,-9.3750
-0.3112,0.5265,1.7360,15.2588,16.4185,-14.5264,-5.5420,-30.5054,-9.3750
-0.3114,0.4971,1.6554,18.7378,19.8364,-16.6626,-5.5420,-30.5054,-9.3750
-0.3090,0.4845,1.5869,23.2544,24.7803,-19.8975,-5.5420,-30.5054,-9.3750
-0.3125,0.4733,1.5033,24.4141,26.9165,-21.4233,-3.8940,-29.5410,-10.3760
-0.3143,0.4734,1.4786,23.9868,28.8086,-22.8271,-3.8940,-29.5410,-10.3760
-0.3236,0.4789,1.4600,24.6582,32.2266,-26.1841,-3.8940,-29.5410,-10.3760
-0.3260,0.4897,1.4130,26.7944,33.9355,-28.0762,-3.8940,-29.5410,-10.3760
-0.3323,0.4772,1.3966,29.2969,35.5225,-30.4565,-3.8940,-29.5410,-10.3760
-0.3281,0.4683,1.3704,31.3721,39.0015,-34.7290,-0.9155,-28.1616,-10.6445
-0.3164,0.4508,1.3698,31.1890,40.7104,-37.1704,-0.9155,-28.1616,-10.6445
-0.3203,0.4299,1.3718,31.3721,43.0298,-39.9780,-0.9155,-28.1616,-10.6445
-0.3175,0.4064,1.3589,33.1421,47.8516,-45.5322,-0.9155,-28.1616,-10.6445
-0.3167,0.3210,1.2848,33.7524,50.4150,-48.0957,1.4771,-25.8911,-9.7168
-0.3176,0.2654,1.2545,32.2876,52.4292,-50.2930,1.4771,-25.8911,-9.7168
-0.3159,0.1923,1.2452,31.1890,56.0303,-53.4058,1.4771,-25.8911,-9.7168
-0.3048,0.0844,1.1770,31.3110,57.8613,-54.4434,1.4771,-25.8911,-9.7168
-0.2958,0.0468,1.1460,30.8228,59.5093,-54.7485,1.4771,-22.7661,-7.6172
-0.2971,0.0219,1.1212,33.3862,62.1948,-54.7485,2.8442,-24.6094,-7.6172
-0.2892,-0.0225,1.0439,32.7148,63.5376,-55.6641,2.8442,-24.6094,-7.6172
-0.2820,-0.0663,1.0088,30.1514,64.6362,-56.6406,2.8442,-24.6094,-7.6172
-0.2748,-0.1228,0.9508,28.8696,66.1621,-57.9224,2.8442,-24.6094,-7.6172
-0.2686,-0.2817,0.8368,27.0386,66.0400,-57.4341,4.1992,-22.5586,-6.7871
-0.2618,-0.3054,0.7776,26.3672,65.4297,-55.4810,4.1992,-22.5586,-6.7871
-0.2513,-0.2947,0.7385,23.3765,62.5610,-51.6357,4.1992,-22.5586,-6.7871
-0.2344,-0.2898,0.7172,21.8506,61.0962,-51.0254,4.1992,-22.5586,-6.7871
-0.2258,-0.3241,0.7117,18.0054,60.0586,-51.1475,4.7363,-21.9482,-6.3477
